group,model,split,tag,bucket_group,bucket,rollouts,success_0p5cm,success_1cm,success_2cm,success_5cm,mean_best_cm,mean_final_cm,metrics_path
Edge-balanced visual-only,Partial ResNet18,OOD,partial,edge,all_edge,64,0.0,0.0,0.0,0.09375,14.65519143966958,66.6120765497908,results/edge_balanced_partial_resnet18_bc_128px_phase_precise_avoid/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced visual-only,Partial ResNet18,OOD,partial,interior,all_interior,69,0.0,0.0,0.0,0.08695652173913043,12.439740719138712,67.36882959586985,results/edge_balanced_partial_resnet18_bc_128px_phase_precise_avoid/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,corner,lower_left_corner,18,0.16666666666666666,0.7777777777777778,1.0,1.0,0.7645051033856969,0.8996053986872236,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,corner,lower_right_corner,15,0.2,1.0,1.0,1.0,0.5276060942560434,1.773397618283828,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,corner,upper_left_corner,15,0.06666666666666667,0.4666666666666667,1.0,1.0,1.0382218069086473,1.042639221996069,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,corner,upper_right_corner,15,1.0,1.0,1.0,1.0,0.30261330772191286,0.6688062924270829,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,edge,left_edge,18,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,12.09746696986258,12.130108941346407,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,edge,lower_edge,18,0.7222222222222222,1.0,1.0,1.0,0.4321250146151417,0.7912194304582145,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,edge,right_edge,18,0.16666666666666666,0.3333333333333333,0.3888888888888889,0.4444444444444444,4.110429116473016,4.264419763866398,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,edge,upper_edge,18,0.6666666666666666,0.9444444444444444,1.0,1.0,0.4469176534459823,0.5232209533763428,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,interior,interior,15,0.0,0.2,0.2,0.2,6.841577443604669,6.885869192580382,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,corner,all_corner,63,0.3492063492063492,0.8095238095238095,1.0,1.0,0.6632969840355809,1.086754669317059,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,edge,all_edge,72,0.4166666666666667,0.5972222222222222,0.625,0.6388888888888888,4.27173468859918,4.427242272261841,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,ID,scratch,interior,all_interior,15,0.0,0.2,0.2,0.2,6.841577443604669,6.885869192580382,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/id/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,corner,lower_left_corner,3,0.0,0.6666666666666666,1.0,1.0,0.9098613634705544,1.0443376998106637,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,corner,lower_right_corner,6,0.16666666666666666,1.0,1.0,1.0,0.5098091438412666,1.647245418280363,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,corner,upper_left_corner,2,0.0,0.0,1.0,1.0,1.1168178170919418,1.1168178170919418,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,corner,upper_right_corner,6,1.0,1.0,1.0,1.0,0.3097924947117766,0.933351224133124,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,edge,left_edge,21,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,10.06335207882027,10.114038811020908,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,edge,lower_edge,10,0.7,1.0,1.0,1.0,0.456926787737757,0.7320013269782066,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,edge,right_edge,20,0.4,0.6,0.6,0.65,2.8953203838318586,3.1711761956103146,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,edge,upper_edge,13,0.6923076923076923,1.0,1.0,1.0,0.39413074712054086,0.5103958269151357,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,interior,interior,69,0.2318840579710145,0.37681159420289856,0.37681159420289856,0.43478260869565216,4.614612501978442,4.695082948529634,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,corner,all_corner,17,0.4117647058823529,0.8235294117647058,1.0,1.0,0.5812252679949298,1.2264840345939292,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,edge,all_edge,64,0.453125,0.625,0.625,0.640625,4.358277639403241,4.5277109056769405,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Scratch CNN,OOD,scratch,interior,all_interior,69,0.2318840579710145,0.37681159420289856,0.37681159420289856,0.43478260869565216,4.614612501978442,4.695082948529634,results/structured_scratch_bc_128px_phase_geo_avoid/metrics/ood/metrics__scratch_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,corner,lower_left_corner,18,0.0,0.0,0.0,1.0,3.8190955503119364,12.561045959591866,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,corner,lower_right_corner,15,0.26666666666666666,0.6,1.0,1.0,0.8706471479187409,4.920374030868213,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,corner,upper_left_corner,15,0.0,0.26666666666666666,1.0,1.0,1.222333659728368,4.0704404811064405,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,corner,upper_right_corner,15,0.0,0.13333333333333333,0.6666666666666666,1.0,1.8137964978814127,4.517512309054534,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,edge,left_edge,18,0.0,0.0,0.16666666666666666,0.2777777777777778,5.573547559065951,6.953499362700516,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,edge,lower_edge,18,0.0,0.0,0.3333333333333333,0.7222222222222222,3.573677564660708,6.3396688343750105,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,edge,right_edge,18,0.0,0.0,0.0,0.4444444444444444,4.506269262896644,10.106041344503563,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,edge,upper_edge,18,0.0,0.0,0.6111111111111112,0.7777777777777778,3.0698194168508053,4.337649709648557,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,interior,interior,15,0.0,0.0,0.06666666666666667,0.26666666666666666,6.075296476483345,7.49914065003395,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,corner,all_corner,63,0.06349206349206349,0.23809523809523808,0.6349206349206349,1.0,2.0213552299768676,6.805138564890339,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,edge,all_edge,72,0.0,0.0,0.2777777777777778,0.5555555555555556,4.1808284508685265,6.9342148128069105,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,ID,frozen,interior,all_interior,15,0.0,0.0,0.06666666666666667,0.26666666666666666,6.075296476483345,7.49914065003395,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,corner,lower_left_corner,3,0.0,0.0,0.0,1.0,3.8954670230547586,13.231849173704783,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,corner,lower_right_corner,6,0.16666666666666666,0.3333333333333333,1.0,1.0,0.9843206576382121,4.4324321051438655,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,corner,upper_left_corner,2,0.0,0.0,1.0,1.0,1.3494478072971106,3.9034858345985413,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,corner,upper_right_corner,6,0.0,0.0,0.6666666666666666,1.0,2.037631658216317,5.051125213503838,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,edge,left_edge,21,0.047619047619047616,0.09523809523809523,0.2857142857142857,0.42857142857142855,4.714847868308425,6.985515959206082,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,edge,lower_edge,10,0.0,0.0,0.4,0.8,3.316928204149008,5.362555757164955,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,edge,right_edge,20,0.0,0.0,0.05,0.6,4.5792232640087605,9.45390347391367,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,edge,upper_edge,13,0.0,0.07692307692307693,0.38461538461538464,0.6923076923076923,3.2652344626302905,4.435143677087931,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,interior,interior,69,0.0,0.0,0.08695652173913043,0.34782608695652173,5.80568151899438,7.26712675144275,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,corner,all_corner,17,0.058823529411764705,0.11764705882352941,0.7058823529411765,1.0,1.9127653281697454,6.14140371189398,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,edge,all_edge,64,0.015625,0.046875,0.25,0.59375,4.1595875089115,6.985255156178027,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Frozen ResNet18,OOD,frozen,interior,all_interior,69,0.0,0.0,0.08695652173913043,0.34782608695652173,5.80568151899438,7.26712675144275,results/structured_frozen_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__frozen_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,corner,lower_left_corner,18,0.0,0.0,0.0,0.0,7.085249821345012,14.41102864013778,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,corner,lower_right_corner,15,0.0,0.2,0.6666666666666666,1.0,1.7086821297804515,7.538128122687341,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,corner,upper_left_corner,15,0.0,0.0,0.0,0.8666666666666667,4.5899514108896255,7.220045650998751,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,corner,upper_right_corner,15,0.0,0.0,0.13333333333333333,0.26666666666666666,9.587012647340694,13.054003318150839,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,edge,left_edge,18,0.0,0.0,0.0,0.1111111111111111,7.006126704315345,16.66121491127544,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,edge,lower_edge,18,0.0,0.2222222222222222,0.6111111111111112,0.7222222222222222,2.919663183598055,7.869632790486018,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,edge,right_edge,18,0.0,0.0,0.2222222222222222,0.6666666666666666,3.951155896195107,9.684112378292614,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,edge,upper_edge,18,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.6666666666666666,3.7016438708330193,6.484558805823326,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,interior,interior,15,0.0,0.0,0.0,0.4666666666666667,6.698270278672378,16.896660178899765,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,corner,all_corner,63,0.0,0.047619047619047616,0.19047619047619047,0.5079365079365079,5.8066538032439965,10.73938368095292,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,edge,all_edge,72,0.027777777777777776,0.1388888888888889,0.3194444444444444,0.5416666666666666,4.394647413735382,10.174879721469349,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,ID,partial,interior,all_interior,15,0.0,0.0,0.0,0.4666666666666667,6.698270278672378,16.896660178899765,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/id/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_balanced.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,corner,lower_left_corner,3,0.0,0.0,0.0,0.0,7.429329057534535,14.636243134737015,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,corner,lower_right_corner,6,0.0,0.5,1.0,1.0,1.2637717494120202,6.179438779751459,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,corner,upper_left_corner,2,0.0,0.0,0.0,1.0,4.56386711448431,7.446470856666565,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,corner,upper_right_corner,6,0.0,0.0,0.0,0.16666666666666666,7.695630627373855,10.640082508325577,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,edge,left_edge,21,0.0,0.0,0.0,0.09523809523809523,6.7016156656401495,16.047319539246104,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,edge,lower_edge,10,0.0,0.0,0.5,0.5,4.144158344715834,8.49792905151844,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,edge,right_edge,20,0.0,0.05,0.5,0.8,3.2143953279592097,8.841953296214342,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,edge,upper_edge,13,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.7692307692307693,2.4011206508685765,5.655220494820521,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,interior,interior,69,0.028985507246376812,0.07246376811594203,0.14492753623188406,0.463768115942029,5.400735541732739,13.292848286421401,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,corner,all_corner,17,0.0,0.17647058823529413,0.35294117647058826,0.5294117647058824,5.01012562719338,9.395223461529788,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,edge,all_edge,64,0.03125,0.109375,0.375,0.515625,4.338718553844956,10.505155206192285,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
Edge-balanced phase+geometry,Partial ResNet18,OOD,partial,interior,all_interior,69,0.028985507246376812,0.07246376811594203,0.14492753623188406,0.463768115942029,5.400735541732739,13.292848286421401,results/structured_partial_resnet18_bc_128px_phase_geo_avoid/metrics/ood/metrics__partial_resnet18_structured_bc_128__avoid_spatial_edge_balanced__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json
