family,family_label,split,axis,axis_label,budget,metric_file_count,rollout_count,seed_count,train_config_count,success_at_0p5cm_count,success_at_0p5cm,success_at_0p5cm_pct,success_at_1cm_count,success_at_1cm,success_at_1cm_pct,success_at_2cm_count,success_at_2cm,success_at_2cm_pct,success_at_5cm_count,success_at_5cm,success_at_5cm_pct,nearest_distance_m,nearest_distance_m_file_mean,nearest_distance_m_file_std,nearest_distance_m_file_ci95,end_distance_m,end_distance_m_file_mean,end_distance_m_file_std,end_distance_m_file_ci95,mean_steps,mean_steps_file_mean,mean_steps_file_std,mean_steps_file_ci95,nearest_distance_cm,end_distance_cm
partial_resnet18,Partial ResNet-18,id,spatial_distribution,Spatial distribution,200,4,600,1,4,19,0.03166666666666667,3.166666666666667,89,0.14833333333333334,14.833333333333334,268,0.44666666666666666,44.666666666666664,406,0.6766666666666666,67.66666666666666,0.10981446602168338,0.10981446602168338,0.1733809539978445,0.16991333491788763,0.33123539201992874,0.33123539201992874,0.4388090355618125,0.43003285485057624,400.0,400.0,0.0,0.0,10.981446602168338,33.12353920199288
partial_resnet18,Partial ResNet-18,ood,camera_location_viewpoint,Camera viewpoint,5,12,1800,3,4,6,0.0033333333333333335,0.33333333333333337,20,0.011111111111111112,1.1111111111111112,57,0.03166666666666667,3.166666666666667,326,0.1811111111111111,18.11111111111111,0.09546681701865357,0.09546681701865357,0.03165320328376902,0.01790948572786603,0.27673782270298236,0.27673782270298236,0.06996661849983625,0.03958734110466494,400.0,400.0,0.0,0.0,9.546681701865358,27.673782270298236
partial_resnet18,Partial ResNet-18,ood,camera_location_viewpoint,Camera viewpoint,20,12,1800,3,4,19,0.010555555555555556,1.0555555555555556,46,0.025555555555555557,2.555555555555556,123,0.06833333333333333,6.833333333333333,631,0.35055555555555556,35.05555555555556,0.07837583137973625,0.07837583137973626,0.04224823485171359,0.023904189169134903,0.24845496523983052,0.24845496523983054,0.06924399916252642,0.039178480725125836,400.0,400.0,0.0,0.0,7.837583137973625,24.84549652398305
partial_resnet18,Partial ResNet-18,ood,camera_location_viewpoint,Camera viewpoint,50,12,1800,3,4,24,0.013333333333333334,1.3333333333333335,85,0.04722222222222222,4.722222222222222,259,0.1438888888888889,14.38888888888889,1008,0.56,56.00000000000001,0.055177477967808954,0.055177477967808954,0.03236146093280677,0.01831022021730704,0.23575744656276787,0.23575744656276787,0.09685533595193749,0.054801065198616696,399.93944444444446,399.93944444444446,0.20977059780557014,0.11868888888889235,5.517747796780895,23.575744656276786
partial_resnet18,Partial ResNet-18,ood,camera_location_viewpoint,Camera viewpoint,100,4,600,1,4,53,0.08833333333333333,8.833333333333334,92,0.15333333333333332,15.333333333333332,171,0.285,28.499999999999996,236,0.3933333333333333,39.33333333333333,0.07768941371847177,0.07768941371847177,0.066973140061368,0.06563367726014063,0.4446691692210152,0.4446691692210152,0.32387920716590396,0.3174016230225859,398.92,398.92,2.1599999999999966,2.1167999999999965,7.768941371847177,44.46691692210152
partial_resnet18,Partial ResNet-18,ood,camera_location_viewpoint,Camera viewpoint,200,4,600,1,4,0,0.0,0.0,6,0.01,1.0,257,0.42833333333333334,42.833333333333336,457,0.7616666666666667,76.16666666666667,0.04641218213830143,0.04641218213830143,0.050243508972403546,0.04923863879295547,0.21815779076889158,0.21815779076889158,0.07391152174110213,0.07243329130628008,400.0,400.0,0.0,0.0,4.641218213830143,21.815779076889157
partial_resnet18,Partial ResNet-18,ood,color,Color,5,12,1800,3,4,0,0.0,0.0,0,0.0,0.0,39,0.021666666666666667,2.166666666666667,644,0.35777777777777775,35.77777777777777,0.08057426390031146,0.08057426390031146,0.056616082186041396,0.03203356408476152,0.3291585459291107,0.3291585459291107,0.20286352415129377,0.1147808440719555,400.0,400.0,0.0,0.0,8.057426390031146,32.91585459291107
partial_resnet18,Partial ResNet-18,ood,color,Color,20,12,1800,3,4,0,0.0,0.0,0,0.0,0.0,71,0.03944444444444444,3.944444444444444,660,0.36666666666666664,36.666666666666664,0.08397969947506984,0.08397969947506984,0.0547473126202647,0.030976208165144053,0.329955160199768,0.329955160199768,0.19641656750158304,0.11113313495793443,400.0,400.0,0.0,0.0,8.397969947506983,32.9955160199768
partial_resnet18,Partial ResNet-18,ood,color,Color,50,12,1800,3,4,76,0.042222222222222223,4.222222222222222,154,0.08555555555555555,8.555555555555555,404,0.22444444444444445,22.444444444444443,1060,0.5888888888888889,58.88888888888889,0.043564956742597534,0.043564956742597534,0.020625409662043223,0.011669924104116425,0.27760922878152794,0.27760922878152794,0.10241583751699088,0.05794721513252135,400.0,400.0,0.0,0.0,4.356495674259754,27.760922878152794
partial_resnet18,Partial ResNet-18,ood,color,Color,100,4,600,1,4,0,0.0,0.0,0,0.0,0.0,73,0.12166666666666667,12.166666666666668,561,0.935,93.5,0.029862839460062483,0.029862839460062483,0.013359203552578174,0.01309201948152661,0.2304198828805238,0.23041988288052379,0.13340110916179054,0.13073308697855474,400.0,400.0,0.0,0.0,2.9862839460062482,23.04198828805238
partial_resnet18,Partial ResNet-18,ood,color,Color,200,4,600,1,4,182,0.30333333333333334,30.333333333333336,262,0.43666666666666665,43.666666666666664,262,0.43666666666666665,43.666666666666664,300,0.5,50.0,0.04698917955043726,0.04698917955043726,0.04600454349974349,0.04508445262974862,0.29867438750031094,0.29867438750031094,0.36948004386202066,0.3620904429847802,400.0,400.0,0.0,0.0,4.698917955043726,29.867438750031095
partial_resnet18,Partial ResNet-18,ood,lighting_direction_intensity,Lighting,5,12,1800,3,4,0,0.0,0.0,0,0.0,0.0,105,0.058333333333333334,5.833333333333333,442,0.24555555555555555,24.555555555555557,0.11462143457287716,0.11462143457287716,0.057023985922487856,0.03226435735016152,0.3235672585521307,0.3235672585521307,0.16139787785791473,0.09131944606334338,400.0,400.0,0.0,0.0,11.462143457287716,32.35672585521307
partial_resnet18,Partial ResNet-18,ood,lighting_direction_intensity,Lighting,20,12,1800,3,4,0,0.0,0.0,40,0.022222222222222223,2.2222222222222223,102,0.056666666666666664,5.666666666666666,759,0.4216666666666667,42.16666666666667,0.08767679415229294,0.08767679415229294,0.04795352581229965,0.027132261415596413,0.3157410266664293,0.3157410266664293,0.1816856533885705,0.10279833567394855,400.0,400.0,0.0,0.0,8.767679415229294,31.57410266664293
partial_resnet18,Partial ResNet-18,ood,lighting_direction_intensity,Lighting,50,12,1800,3,4,0,0.0,0.0,34,0.01888888888888889,1.8888888888888888,190,0.10555555555555556,10.555555555555555,1098,0.61,61.0,0.06149004376803835,0.06149004376803835,0.04010902774841159,0.02269381880813001,0.28013614375972085,0.28013614375972085,0.09675256734753973,0.05474291838683167,400.0,400.0,0.0,0.0,6.149004376803835,28.013614375972086
partial_resnet18,Partial ResNet-18,ood,lighting_direction_intensity,Lighting,100,4,600,1,4,0,0.0,0.0,102,0.17,17.0,223,0.37166666666666665,37.166666666666664,470,0.7833333333333333,78.33333333333333,0.030539763004829485,0.030539763004829485,0.016363788374530033,0.016036512607039432,0.20254007572929064,0.20254007572929064,0.1121821966333099,0.1099385527006437,400.0,400.0,0.0,0.0,3.0539763004829483,20.254007572929066
partial_resnet18,Partial ResNet-18,ood,lighting_direction_intensity,Lighting,200,4,600,1,4,110,0.18333333333333332,18.333333333333332,150,0.25,25.0,224,0.37333333333333335,37.333333333333336,373,0.6216666666666667,62.16666666666667,0.058887771096390984,0.058887771096390984,0.06821264718397595,0.06684839424029643,0.16525619989881912,0.16525619989881912,0.15646171533157777,0.1533324810249462,400.0,400.0,0.0,0.0,5.888777109639099,16.52561998988191
partial_resnet18,Partial ResNet-18,ood,spatial_distribution,Spatial distribution,5,12,1800,3,4,0,0.0,0.0,7,0.0038888888888888888,0.3888888888888889,44,0.024444444444444446,2.4444444444444446,206,0.11444444444444445,11.444444444444445,0.14198425394198338,0.1419842539419834,0.02324482541574749,0.013151998086826716,0.289240133676471,0.289240133676471,0.10192241924842543,0.05766803746574559,400.0,400.0,0.0,0.0,14.198425394198338,28.9240133676471
partial_resnet18,Partial ResNet-18,ood,spatial_distribution,Spatial distribution,20,12,1800,3,4,1,0.0005555555555555556,0.05555555555555555,11,0.006111111111111111,0.6111111111111112,75,0.041666666666666664,4.166666666666666,328,0.18222222222222223,18.22222222222222,0.12042963515566145,0.12042963515566145,0.026109252465382746,0.014772700260444055,0.22290361835000416,0.22290361835000416,0.03883547084445191,0.02197323615522717,400.0,400.0,0.0,0.0,12.042963515566145,22.290361835000418
partial_resnet18,Partial ResNet-18,ood,spatial_distribution,Spatial distribution,50,12,1800,3,4,14,0.0077777777777777776,0.7777777777777778,61,0.03388888888888889,3.3888888888888893,210,0.11666666666666667,11.666666666666666,573,0.31833333333333336,31.833333333333336,0.08865630445908108,0.08865630445908108,0.0321666957752899,0.018200021455508333,0.26629972260390383,0.26629972260390383,0.16031942469453345,0.09070925374364053,399.9277777777778,399.92777777777775,0.25018511664884,0.1415555555555568,8.865630445908108,26.62997226039038
partial_resnet18,Partial ResNet-18,ood,spatial_distribution,Spatial distribution,100,4,600,1,4,4,0.006666666666666667,0.6666666666666667,15,0.025,2.5,68,0.11333333333333333,11.333333333333332,209,0.34833333333333333,34.833333333333336,0.08894606384584525,0.08894606384584525,0.031333963704400496,0.030707284430312485,0.24384774742201748,0.24384774742201748,0.10063112339250779,0.09861850092465764,400.0,400.0,0.0,0.0,8.894606384584524,24.38477474220175
partial_resnet18,Partial ResNet-18,ood,spatial_distribution,Spatial distribution,200,4,600,1,4,9,0.015,1.5,38,0.06333333333333334,6.333333333333334,97,0.16166666666666665,16.166666666666664,208,0.3466666666666667,34.66666666666667,0.15023092583791975,0.15023092583791972,0.15319983765682496,0.15013584090368845,0.3765293660887983,0.3765293660887983,0.41662988949950314,0.40829729170951307,400.0,400.0,0.0,0.0,15.023092583791975,37.65293660887983
scratch_cnn,Scratch CNN,id,camera_location_viewpoint,Camera viewpoint,5,12,1800,3,4,0,0.0,0.0,600,0.3333333333333333,33.33333333333333,1350,0.75,75.0,1800,1.0,100.0,0.01630777198045204,0.01630777198045204,0.009817520693163688,0.005554785250673321,0.41675541991160975,0.41675541991160975,0.14068477079121725,0.07959990248144627,400.0,400.0,0.0,0.0,1.6307771980452042,41.675541991160976
scratch_cnn,Scratch CNN,id,camera_location_viewpoint,Camera viewpoint,20,12,1800,3,4,0,0.0,0.0,910,0.5055555555555555,50.55555555555556,1500,0.8333333333333334,83.33333333333334,1800,1.0,100.0,0.012585118285949446,0.012585118285949446,0.00776956180370069,0.004396043426874987,0.5647006997476436,0.5647006997476435,0.5166322804606202,0.2923122304720695,400.0,400.0,0.0,0.0,1.2585118285949446,56.47006997476436
scratch_cnn,Scratch CNN,id,camera_location_viewpoint,Camera viewpoint,50,12,1800,3,4,483,0.2683333333333333,26.833333333333332,900,0.5,50.0,1500,0.8333333333333334,83.33333333333334,1650,0.9166666666666666,91.66666666666666,0.027900854397772085,0.027900854397772085,0.058249572116118586,0.03295779801859316,0.4486000057009773,0.4486000057009773,0.4716902324766138,0.26688387304060035,400.0,400.0,0.0,0.0,2.7900854397772084,44.86000057009773
scratch_cnn,Scratch CNN,id,camera_location_viewpoint,Camera viewpoint,100,4,600,1,4,300,0.5,50.0,300,0.5,50.0,450,0.75,75.0,600,1.0,100.0,0.01075947869181012,0.01075947869181012,0.010617832879217852,0.010405476221633495,0.5317278775107116,0.5317278775107116,0.5779006403679714,0.5663426275606119,400.0,400.0,0.0,0.0,1.075947869181012,53.17278775107116
scratch_cnn,Scratch CNN,id,camera_location_viewpoint,Camera viewpoint,200,4,600,1,4,300,0.5,50.0,300,0.5,50.0,450,0.75,75.0,600,1.0,100.0,0.010358342558611185,0.010358342558611185,0.008881153829977952,0.008703530753378392,0.4788209463314464,0.47882094633144634,0.5759968303961104,0.5644768937881882,400.0,400.0,0.0,0.0,1.0358342558611184,47.88209463314464
scratch_cnn,Scratch CNN,id,color,Color,5,12,1800,3,4,300,0.16666666666666666,16.666666666666664,600,0.3333333333333333,33.33333333333333,1200,0.6666666666666666,66.66666666666666,1800,1.0,100.0,0.01667488185197322,0.01667488185197322,0.010541064786328809,0.0059641688600935786,0.4110817932917012,0.4110817932917012,0.1356496042754985,0.07675098883304675,400.0,400.0,0.0,0.0,1.667488185197322,41.10817932917012
scratch_cnn,Scratch CNN,id,color,Color,20,12,1800,3,4,150,0.08333333333333333,8.333333333333332,569,0.3161111111111111,31.61111111111111,1607,0.8927777777777778,89.27777777777777,1800,1.0,100.0,0.013234024407704258,0.013234024407704258,0.006015352819136979,0.003403506258011323,0.5315274309780863,0.5315274309780863,0.42773151880390003,0.2420118893718728,400.0,400.0,0.0,0.0,1.323402440770426,53.15274309780863
scratch_cnn,Scratch CNN,id,color,Color,50,12,1800,3,4,750,0.4166666666666667,41.66666666666667,900,0.5,50.0,1500,0.8333333333333334,83.33333333333334,1800,1.0,100.0,0.010620451863053151,0.010620451863053151,0.007720290567264172,0.004368165600487457,0.47692279527448894,0.47692279527448894,0.4733383231538523,0.2678163681248299,377.0833333333333,377.0833333333333,79.38566201357355,44.91666666666668,1.062045186305315,47.692279527448896
scratch_cnn,Scratch CNN,id,color,Color,100,4,600,1,4,221,0.36833333333333335,36.833333333333336,300,0.5,50.0,450,0.75,75.0,600,1.0,100.0,0.012763081903103738,0.012763081903103738,0.010914022569232568,0.010695742117847917,0.5438586238771677,0.5438586238771677,0.5407242764594996,0.5299097909303097,400.0,400.0,0.0,0.0,1.276308190310374,54.38586238771676
scratch_cnn,Scratch CNN,id,color,Color,200,4,600,1,4,300,0.5,50.0,300,0.5,50.0,600,1.0,100.0,600,1.0,100.0,0.007448447113323103,0.007448447113323103,0.007951546384918486,0.007792515457220117,0.36730126378693967,0.36730126378693967,0.424137551164405,0.4156548001411169,261.75,261.75,159.63787144659628,156.44511401766434,0.7448447113323103,36.73012637869397
scratch_cnn,Scratch CNN,id,lighting_direction_intensity,Lighting,5,12,1800,3,4,0,0.0,0.0,150,0.08333333333333333,8.333333333333332,1200,0.6666666666666666,66.66666666666666,1800,1.0,100.0,0.018103996984557145,0.018103996984557145,0.007164703450070979,0.004053812596251074,0.38928766059378783,0.38928766059378783,0.1936156823800732,0.10954838501463898,400.0,400.0,0.0,0.0,1.8103996984557145,38.92876605937878
scratch_cnn,Scratch CNN,id,lighting_direction_intensity,Lighting,20,12,1800,3,4,150,0.08333333333333333,8.333333333333332,429,0.23833333333333334,23.833333333333336,1350,0.75,75.0,1800,1.0,100.0,0.015834289522738094,0.015834289522738094,0.006873433372348218,0.0038890110356265568,0.49191606473902033,0.49191606473902033,0.39954723447136814,0.22606512930849465,400.0,400.0,0.0,0.0,1.5834289522738094,49.191606473902034
scratch_cnn,Scratch CNN,id,lighting_direction_intensity,Lighting,50,12,1800,3,4,600,0.3333333333333333,33.33333333333333,900,0.5,50.0,1107,0.615,61.5,1800,1.0,100.0,0.012402919589205542,0.012402919589205542,0.008496316289794038,0.004807243487092135,0.4356092708123227,0.4356092708123227,0.40418340926410484,0.22868829213779937,400.0,400.0,0.0,0.0,1.240291958920554,43.56092708123227
scratch_cnn,Scratch CNN,id,lighting_direction_intensity,Lighting,100,4,600,1,4,150,0.25,25.0,300,0.5,50.0,600,1.0,100.0,600,1.0,100.0,0.011240379775408656,0.011240379775408656,0.007862776644028137,0.007705521111147574,0.5232851052532593,0.5232851052532593,0.43421608281147606,0.42553176115524655,400.0,400.0,0.0,0.0,1.1240379775408655,52.32851052532593
scratch_cnn,Scratch CNN,id,lighting_direction_intensity,Lighting,200,4,600,1,4,221,0.36833333333333335,36.833333333333336,300,0.5,50.0,450,0.75,75.0,600,1.0,100.0,0.011517145535132537,0.011517145535132537,0.009696399959174606,0.009502471959991113,0.4254137071842949,0.4254137071842949,0.4328765189020052,0.42421898852396506,400.0,400.0,0.0,0.0,1.1517145535132536,42.54137071842949
scratch_cnn,Scratch CNN,id,spatial_distribution,Spatial distribution,5,12,1800,3,4,11,0.006111111111111111,0.6111111111111112,46,0.025555555555555557,2.555555555555556,196,0.10888888888888888,10.888888888888888,679,0.37722222222222224,37.72222222222222,0.07624637079473663,0.07624637079473663,0.02305991574027527,0.013047375588935256,0.3309341567372839,0.3309341567372838,0.1297101279766486,0.07339041375786011,399.8466666666667,399.84666666666664,0.5311622476544485,0.30053333333332927,7.624637079473663,33.09341567372839
scratch_cnn,Scratch CNN,id,spatial_distribution,Spatial distribution,20,12,1800,3,4,17,0.009444444444444445,0.9444444444444444,53,0.029444444444444443,2.944444444444444,342,0.19,19.0,917,0.5094444444444445,50.94444444444445,0.06255709130656517,0.06255709130656517,0.016925717013371977,0.009576625928419784,0.2925993362396063,0.29259933623960627,0.14633543295407866,0.0827970655758574,399.8411111111111,399.8411111111111,0.5504072566274514,0.3114222222222269,6.255709130656517,29.25993362396063
scratch_cnn,Scratch CNN,id,spatial_distribution,Spatial distribution,50,12,1800,3,4,28,0.015555555555555555,1.5555555555555556,136,0.07555555555555556,7.555555555555555,522,0.29,28.999999999999996,1019,0.5661111111111111,56.611111111111114,0.056316339767719104,0.056316339767719104,0.028358976252171438,0.016045601321670717,0.21957106044315475,0.21957106044315475,0.15267616396564607,0.08638467187711708,399.8594444444444,399.8594444444445,0.4868987270165846,0.275488888888889,5.63163397677191,21.957106044315474
scratch_cnn,Scratch CNN,id,spatial_distribution,Spatial distribution,100,4,600,1,4,66,0.11,11.0,168,0.28,28.000000000000004,268,0.44666666666666666,44.666666666666664,472,0.7866666666666666,78.66666666666666,0.03551855049590813,0.03551855049590813,0.02015542826308005,0.01975231969781845,0.16593062595590405,0.16593062595590408,0.1194803527143113,0.11709074566002507,397.86833333333334,397.86833333333334,3.230963048724356,3.166343787749869,3.551855049590813,16.593062595590403
scratch_cnn,Scratch CNN,id,spatial_distribution,Spatial distribution,200,4,600,1,4,51,0.085,8.5,131,0.21833333333333332,21.833333333333332,347,0.5783333333333334,57.833333333333336,510,0.85,85.0,0.028721097221811456,0.02872109722181146,0.021751265022601527,0.021316239722149497,0.15237142562235628,0.15237142562235628,0.08768176527937975,0.08592812997379215,398.69666666666666,398.69666666666666,2.606666666666655,2.5545333333333216,2.8721097221811456,15.23714256223563
scratch_cnn,Scratch CNN,ood,camera_location_viewpoint,Camera viewpoint,5,12,1800,3,4,43,0.02388888888888889,2.388888888888889,600,0.3333333333333333,33.33333333333333,1350,0.75,75.0,1800,1.0,100.0,0.01629525870524554,0.01629525870524554,0.009785766634356704,0.005536818700561248,0.4165548768639564,0.4165548768639564,0.1408913559929172,0.07971678906282209,400.0,400.0,0.0,0.0,1.6295258705245539,41.655487686395645
scratch_cnn,Scratch CNN,ood,camera_location_viewpoint,Camera viewpoint,20,12,1800,3,4,13,0.007222222222222222,0.7222222222222222,1002,0.5566666666666666,55.666666666666664,1498,0.8322222222222222,83.22222222222221,1800,1.0,100.0,0.012329590040414284,0.012329590040414284,0.007719745932066384,0.004367857444114965,0.5748425346726759,0.5748425346726759,0.5079355115021221,0.2873915702107861,400.0,400.0,0.0,0.0,1.2329590040414284,57.484253467267585
scratch_cnn,Scratch CNN,ood,camera_location_viewpoint,Camera viewpoint,50,12,1800,3,4,536,0.29777777777777775,29.777777777777775,1043,0.5794444444444444,57.94444444444444,1321,0.7338888888888889,73.38888888888889,1647,0.915,91.5,0.028600935857442285,0.02860093585744228,0.05842362018938763,0.03305627498650789,0.44329117486536335,0.44329117486536335,0.469950192898501,0.26589935296815276,387.93833333333333,387.93833333333333,40.069854874917745,22.67165466845454,2.8600935857442287,44.32911748653633
scratch_cnn,Scratch CNN,ood,camera_location_viewpoint,Camera viewpoint,100,4,600,1,4,300,0.5,50.0,300,0.5,50.0,460,0.7666666666666667,76.66666666666667,599,0.9983333333333333,99.83333333333333,0.010955798542466559,0.010955798542466557,0.011610506048044667,0.011378295927083773,0.4092020153903771,0.4092020153903771,0.5666280105617367,0.555295450350502,342.2683333333333,342.2683333333333,115.46333333333335,113.15406666666668,1.095579854246656,40.92020153903771
scratch_cnn,Scratch CNN,ood,camera_location_viewpoint,Camera viewpoint,200,4,600,1,4,324,0.54,54.0,370,0.6166666666666667,61.66666666666667,413,0.6883333333333334,68.83333333333333,599,0.9983333333333333,99.83333333333333,0.01101474866484447,0.01101474866484447,0.008657389753005165,0.008484241957945062,0.4969109510630369,0.49691095106303695,0.586112374253183,0.5743901267681193,400.0,400.0,0.0,0.0,1.1014748664844471,49.69109510630369
scratch_cnn,Scratch CNN,ood,color,Color,5,12,1800,3,4,300,0.16666666666666666,16.666666666666664,600,0.3333333333333333,33.33333333333333,1200,0.6666666666666666,66.66666666666666,1800,1.0,100.0,0.016650321271865526,0.016650321271865526,0.010592630273251092,0.0059933447808939435,0.41188054574032623,0.4118805457403263,0.1350879200424503,0.07643318606075981,400.0,400.0,0.0,0.0,1.6650321271865525,41.18805457403262
scratch_cnn,Scratch CNN,ood,color,Color,20,12,1800,3,4,150,0.08333333333333333,8.333333333333332,450,0.25,25.0,1539,0.855,85.5,1800,1.0,100.0,0.015087368065594799,0.015087368065594799,0.006416887895268204,0.0036306961146188935,0.49208198986740576,0.49208198986740576,0.37751086791680866,0.21359688118950318,400.0,400.0,0.0,0.0,1.50873680655948,49.20819898674058
scratch_cnn,Scratch CNN,ood,color,Color,50,12,1800,3,4,488,0.27111111111111114,27.111111111111114,740,0.4111111111111111,41.11111111111111,1500,0.8333333333333334,83.33333333333334,1800,1.0,100.0,0.012060135405821105,0.012060135405821105,0.006508053950948292,0.003682278166470992,0.4802521412350082,0.4802521412350082,0.45829204756648345,0.2593031362893745,394.17333333333335,394.17333333333335,20.18416541086932,11.420266666666668,1.2060135405821106,48.02521412350082
scratch_cnn,Scratch CNN,ood,color,Color,100,4,600,1,4,261,0.435,43.5,300,0.5,50.0,450,0.75,75.0,600,1.0,100.0,0.012144162905169651,0.012144162905169651,0.011050738704692946,0.010829723930599087,0.5242123121387946,0.5242123121387946,0.5620202065111228,0.5507798023809004,349.97333333333336,349.97333333333336,100.05333333333333,98.05226666666665,1.214416290516965,52.42123121387946
scratch_cnn,Scratch CNN,ood,color,Color,200,4,600,1,4,188,0.31333333333333335,31.333333333333336,342,0.57,56.99999999999999,600,1.0,100.0,600,1.0,100.0,0.008336141614806062,0.008336141614806062,0.005635042328161762,0.005522341481598527,0.3592904193971966,0.3592904193971966,0.40036586353190523,0.3923585462612671,364.45166666666665,364.45166666666665,71.09666666666666,69.67473333333334,0.8336141614806062,35.92904193971966
scratch_cnn,Scratch CNN,ood,lighting_direction_intensity,Lighting,5,12,1800,3,4,0,0.0,0.0,326,0.1811111111111111,18.11111111111111,1050,0.5833333333333334,58.333333333333336,1800,1.0,100.0,0.019238024684600532,0.019238024684600532,0.009371816524132942,0.005302604377143858,0.3796052115741703,0.3796052115741703,0.1907341949263394,0.10791803000870083,400.0,400.0,0.0,0.0,1.9238024684600532,37.960521157417034
scratch_cnn,Scratch CNN,ood,lighting_direction_intensity,Lighting,20,12,1800,3,4,176,0.09777777777777778,9.777777777777779,388,0.21555555555555556,21.555555555555557,968,0.5377777777777778,53.77777777777778,1706,0.9477777777777778,94.77777777777779,0.023625190786292983,0.023625190786292983,0.014083375116430529,0.00796841960627825,0.4280431772665017,0.4280431772665017,0.35025224954556533,0.19817386594821604,400.0,400.0,0.0,0.0,2.3625190786292984,42.80431772665017
scratch_cnn,Scratch CNN,ood,lighting_direction_intensity,Lighting,50,12,1800,3,4,124,0.06888888888888889,6.888888888888889,370,0.20555555555555555,20.555555555555554,887,0.49277777777777776,49.27777777777778,1641,0.9116666666666666,91.16666666666666,0.028920715724945895,0.028920715724945895,0.019520365638214462,0.01104468658878498,0.4177442450366086,0.4177442450366086,0.3498653390148507,0.19795495070713684,400.0,400.0,0.0,0.0,2.8920715724945896,41.77442450366086
scratch_cnn,Scratch CNN,ood,lighting_direction_intensity,Lighting,100,4,600,1,4,0,0.0,0.0,96,0.16,16.0,362,0.6033333333333334,60.333333333333336,439,0.7316666666666667,73.16666666666667,0.04433739072488,0.04433739072488,0.03661064945101085,0.03587843646199063,0.4630201352387667,0.4630201352387667,0.315035643051973,0.30873493019093357,400.0,400.0,0.0,0.0,4.433739072488,46.30201352387667
scratch_cnn,Scratch CNN,ood,lighting_direction_intensity,Lighting,200,4,600,1,4,178,0.2966666666666667,29.666666666666668,300,0.5,50.0,377,0.6283333333333333,62.83333333333333,600,1.0,100.0,0.012728257019383212,0.012728257019383212,0.010475330887878014,0.010265824270120454,0.41817673289527496,0.41817673289527496,0.4250122159080448,0.4165119715898839,400.0,400.0,0.0,0.0,1.2728257019383211,41.8176732895275
scratch_cnn,Scratch CNN,ood,spatial_distribution,Spatial distribution,5,12,1800,3,4,3,0.0016666666666666668,0.16666666666666669,30,0.016666666666666666,1.6666666666666667,92,0.051111111111111114,5.111111111111112,315,0.175,17.5,0.12959175009849586,0.12959175009849586,0.010340387785279553,0.005850625157929143,0.371408092883519,0.371408092883519,0.1162423002587563,0.06577027287870198,400.0,400.0,0.0,0.0,12.959175009849586,37.1408092883519
scratch_cnn,Scratch CNN,ood,spatial_distribution,Spatial distribution,20,12,1800,3,4,7,0.0038888888888888888,0.3888888888888889,41,0.02277777777777778,2.2777777777777777,169,0.09388888888888888,9.388888888888888,452,0.2511111111111111,25.11111111111111,0.11645428336522956,0.11645428336522956,0.021098266618175085,0.011937468113209124,0.3593826176203503,0.3593826176203503,0.12430104869356234,0.07032993904530538,399.7138888888889,399.7138888888889,0.671831257874505,0.38012431843217337,11.645428336522956,35.938261762035026
scratch_cnn,Scratch CNN,ood,spatial_distribution,Spatial distribution,50,12,1800,3,4,13,0.007222222222222222,0.7222222222222222,52,0.028888888888888888,2.888888888888889,228,0.12666666666666668,12.666666666666668,565,0.3138888888888889,31.38888888888889,0.10783048354367364,0.10783048354367364,0.031015036444144765,0.017548408847153973,0.27545358245726675,0.27545358245726675,0.1044631065912986,0.0591055666566534,400.0,400.0,0.0,0.0,10.783048354367363,27.545358245726675
scratch_cnn,Scratch CNN,ood,spatial_distribution,Spatial distribution,100,4,600,1,4,19,0.03166666666666667,3.166666666666667,60,0.1,10.0,144,0.24,24.0,229,0.38166666666666665,38.166666666666664,0.09634913327832086,0.09634913327832086,0.030094412656238738,0.02949252440311396,0.2420936304718877,0.2420936304718877,0.12144173489344096,0.11901290019557213,399.57166666666666,399.57166666666666,0.856666666666655,0.8395333333333219,9.634913327832086,24.20936304718877
scratch_cnn,Scratch CNN,ood,spatial_distribution,Spatial distribution,200,4,600,1,4,10,0.016666666666666666,1.6666666666666667,31,0.051666666666666666,5.166666666666667,138,0.23,23.0,279,0.465,46.5,0.08905588081106544,0.08905588081106544,0.03650904340267353,0.03577886253462006,0.21764211900144195,0.21764211900144195,0.046001478463952944,0.04508144889467389,400.0,400.0,0.0,0.0,8.905588081106544,21.764211900144197
