family,family_label,task,task_label,axis,axis_label,budget,baseline_config,diverse_config,baseline_success_at_1cm_pct,diverse_success_at_1cm_pct,gain_success_at_1cm_pct,baseline_success_at_5cm_pct,diverse_success_at_5cm_pct,gain_success_at_5cm_pct,baseline_nearest_distance_cm,diverse_nearest_distance_cm,gain_nearest_distance_cm
partial_resnet18,Partial ResNet-18,reach,Reach,camera_location_viewpoint,Camera viewpoint,200,camera_fixed,camera_multi_pose,0.0,0.0,0.0,100.0,100.0,0.0,3.1907596141099925,1.9145015602310498,-1.2762580538789428
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,5,avoid_camera_fixed,avoid_camera_multi_pose,0.0,0.0,0.0,8.666666666666668,8.0,-0.6666666666666679,12.630626863075628,10.589238334447145,-2.0413885286284827
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,20,avoid_camera_fixed,avoid_camera_multi_pose,0.4444444444444444,4.0,3.5555555555555554,4.888888888888889,72.44444444444444,67.55555555555556,14.280971877380377,4.061179525218904,-10.219792352161473
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,50,avoid_camera_fixed,avoid_camera_multi_pose,0.8888888888888888,2.666666666666667,1.7777777777777781,16.22222222222222,73.77777777777777,57.55555555555555,9.172355050635005,4.121253852628999,-5.051101198006006
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,100,avoid_camera_fixed,avoid_camera_multi_pose,0.0,0.0,0.0,0.0,0.0,0.0,16.669789652029674,8.962061693271,-7.7077279587586744
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,200,avoid_camera_fixed,avoid_camera_multi_pose,0.0,4.0,4.0,4.666666666666667,100.0,95.33333333333333,12.090267360210419,1.3693443207691114,-10.720923039441308
partial_resnet18,Partial ResNet-18,reach,Reach,lighting_direction_intensity,Lighting,5,lighting_fixed,lighting_diverse,0.0,0.0,0.0,48.44444444444444,36.0,-12.444444444444443,9.405710866881742,8.298135142359468,-1.107575724522274
partial_resnet18,Partial ResNet-18,reach,Reach,lighting_direction_intensity,Lighting,20,lighting_fixed,lighting_diverse,0.0,8.88888888888889,8.88888888888889,30.666666666666664,63.55555555555556,32.88888888888889,9.695332297020489,6.001356336805555,-3.6939759602149334
partial_resnet18,Partial ResNet-18,reach,Reach,lighting_direction_intensity,Lighting,50,lighting_fixed,lighting_diverse,7.555555555555555,0.0,-7.555555555555555,47.11111111111111,63.55555555555556,16.44444444444445,8.96772701665759,4.283803761005402,-4.683923255652189
partial_resnet18,Partial ResNet-18,reach,Reach,lighting_direction_intensity,Lighting,100,lighting_fixed,lighting_diverse,0.0,68.0,68.0,41.333333333333336,100.0,58.666666666666664,4.907756673792997,0.921901512891054,-3.9858551609019433
partial_resnet18,Partial ResNet-18,reach,Reach,lighting_direction_intensity,Lighting,200,lighting_fixed,lighting_diverse,0.0,100.0,100.0,100.0,100.0,0.0,2.31708208968242,0.364177697027723,-1.9529043926546967
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,5,avoid_lighting_fixed,avoid_lighting_diverse,0.0,0.0,0.0,0.0,13.777777777777779,13.777777777777779,16.33689141770204,11.807836402207613,-4.5290550154944285
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,20,avoid_lighting_fixed,avoid_lighting_diverse,0.0,0.0,0.0,24.0,50.44444444444445,26.44444444444445,11.35847216927343,8.015556857817703,-3.3429153114557266
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,50,avoid_lighting_fixed,avoid_lighting_diverse,0.0,0.0,0.0,57.333333333333336,76.0,18.666666666666664,6.883887481358316,4.460599248194033,-2.4232882331642838
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,100,avoid_lighting_fixed,avoid_lighting_diverse,0.0,0.0,0.0,100.0,72.0,-28.0,3.1148974373936653,3.271349577854077,0.15645214046041156
partial_resnet18,Partial ResNet-18,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,200,avoid_lighting_fixed,avoid_lighting_diverse,0.0,0.0,0.0,48.66666666666667,0.0,-48.66666666666667,5.195766682426135,15.678081969420116,10.48231528699398
