family,family_label,split,task,task_label,axis,axis_label,train_config,variant,budget,metric_file_count,rollout_count,seed_count,train_config_count,success_at_0p5cm_count,success_at_0p5cm,success_at_0p5cm_pct,success_at_1cm_count,success_at_1cm,success_at_1cm_pct,success_at_2cm_count,success_at_2cm,success_at_2cm_pct,success_at_5cm_count,success_at_5cm,success_at_5cm_pct,nearest_distance_m,nearest_distance_m_file_mean,nearest_distance_m_file_std,nearest_distance_m_file_ci95,end_distance_m,end_distance_m_file_mean,end_distance_m_file_std,end_distance_m_file_ci95,mean_steps,mean_steps_file_mean,mean_steps_file_std,mean_steps_file_ci95,nearest_distance_cm,end_distance_cm
partial_resnet18,Partial ResNet-18,id,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,50,3,450,3,1,2,0.0044444444444444444,0.4444444444444444,10,0.022222222222222223,2.2222222222222223,119,0.2644444444444444,26.444444444444443,315,0.7,70.0,0.040372593314386904,0.040372593314386904,0.004501507161451785,0.0050939348879895045,0.10357567941356037,0.10357567941356037,0.041536280959040495,0.0470027266659624,400.0,400.0,0.0,0.0,4.03725933143869,10.357567941356036
partial_resnet18,Partial ResNet-18,id,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,100,1,150,1,1,2,0.013333333333333334,1.3333333333333335,12,0.08,8.0,52,0.3466666666666667,34.66666666666667,117,0.78,78.0,0.033054167844820764,0.033054167844820764,0.0,0.0,0.10562818728697797,0.10562818728697797,0.0,0.0,400.0,400.0,0.0,0.0,3.3054167844820763,10.562818728697797
partial_resnet18,Partial ResNet-18,id,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,200,1,150,1,1,6,0.04,4.0,41,0.2733333333333333,27.333333333333332,107,0.7133333333333334,71.33333333333334,150,1.0,100.0,0.016488224054531504,0.016488224054531504,0.0,0.0,0.06153325039893389,0.06153325039893389,0.0,0.0,400.0,400.0,0.0,0.0,1.6488224054531504,6.153325039893389
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,6,0.013333333333333334,1.3333333333333335,39,0.08666666666666667,8.666666666666668,0.12630626863075628,0.12630626863075628,0.03394782840923366,0.03841558422612959,0.29472000123725994,0.29472000123726,0.03547103815285469,0.04013925831493284,400.0,400.0,0.0,0.0,12.630626863075628,29.472000123725994
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,20,3,450,3,1,0,0.0,0.0,2,0.0044444444444444444,0.4444444444444444,3,0.006666666666666667,0.6666666666666667,22,0.04888888888888889,4.888888888888889,0.14280971877380377,0.14280971877380377,0.010303310821544,0.011659293781671114,0.3282378662625949,0.3282378662625949,0.09391647660031639,0.10627649797120638,400.0,400.0,0.0,0.0,14.280971877380377,32.82378662625949
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,50,3,450,3,1,0,0.0,0.0,4,0.008888888888888889,0.8888888888888888,12,0.02666666666666667,2.666666666666667,73,0.1622222222222222,16.22222222222222,0.09172355050635006,0.09172355050635006,0.037177324218800774,0.042070102765130256,0.2790827657944626,0.2790827657944626,0.0896494429125496,0.10144789479659058,400.0,400.0,0.0,0.0,9.172355050635005,27.908276579446262
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.16669789652029673,0.16669789652029673,0.0,0.0,0.39477939168612164,0.39477939168612164,0.0,0.0,400.0,400.0,0.0,0.0,16.669789652029674,39.47793916861217
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.04666666666666667,4.666666666666667,0.12090267360210419,0.12090267360210419,0.0,0.0,0.3279448072363933,0.3279448072363933,0.0,0.0,400.0,400.0,0.0,0.0,12.090267360210419,32.79448072363933
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,2,0.0044444444444444444,0.4444444444444444,36,0.08,8.0,0.10589238334447146,0.10589238334447144,0.014280905706470443,0.016160366117648654,0.31432801682088113,0.3143280168208811,0.11432615530105378,0.1293722236154176,400.0,400.0,0.0,0.0,10.589238334447145,31.43280168208811
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,20,3,450,3,1,7,0.015555555555555555,1.5555555555555556,18,0.04,4.0,71,0.15777777777777777,15.777777777777777,326,0.7244444444444444,72.44444444444444,0.04061179525218904,0.04061179525218904,0.01086751149035632,0.012297746941382002,0.1981014287388987,0.1981014287388987,0.05501304924540899,0.06225312562992688,400.0,400.0,0.0,0.0,4.061179525218904,19.81014287388987
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,50,3,450,3,1,5,0.011111111111111112,1.1111111111111112,12,0.02666666666666667,2.666666666666667,37,0.08222222222222222,8.222222222222223,332,0.7377777777777778,73.77777777777777,0.04121253852628999,0.04121253852629,0.013762729307094629,0.015573994321660671,0.26780498420198756,0.26780498420198756,0.16021370933077173,0.18129887929157948,400.0,400.0,0.0,0.0,4.121253852628999,26.780498420198757
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.08962061693271,0.08962061693271,0.0,0.0,0.9157700721422831,0.9157700721422831,0.0,0.0,400.0,400.0,0.0,0.0,8.962061693271,91.57700721422832
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,200,1,150,1,1,0,0.0,0.0,6,0.04,4.0,149,0.9933333333333333,99.33333333333333,150,1.0,100.0,0.013693443207691114,0.013693443207691114,0.0,0.0,0.16925448626279832,0.16925448626279832,0.0,0.0,400.0,400.0,0.0,0.0,1.3693443207691114,16.92544862627983
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_multi,diverse_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.11548126349846521,0.11548126349846521,0.10557982020472226,0.11947481372772983,0.392850518392192,0.392850518392192,0.28814816053941483,0.3260703393856963,400.0,400.0,0.0,0.0,11.548126349846521,39.2850518392192
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_multi,diverse_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.10568153364790811,0.10568153364790811,0.08888041424531286,0.10057765693682498,0.33614827806750935,0.33614827806750935,0.2977878293878897,0.33697865157864526,400.0,400.0,0.0,0.0,10.568153364790811,33.61482780675094
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_multi,diverse_train,50,3,450,3,1,76,0.1688888888888889,16.88888888888889,115,0.25555555555555554,25.555555555555554,150,0.3333333333333333,33.33333333333333,342,0.76,76.0,0.03694900745318996,0.03694900745318996,0.02824569215199465,0.03196300961610676,0.3398076492547989,0.33980764925479895,0.09073548015347417,0.10267686162765019,400.0,400.0,0.0,0.0,3.6949007453189955,33.98076492547989
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_multi,diverse_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.02140222683548927,0.02140222683548927,0.0,0.0,0.2893807222445806,0.2893807222445806,0.0,0.0,400.0,400.0,0.0,0.0,2.1402226835489273,28.93807222445806
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_multi,diverse_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.07648227905233701,0.07648227905233701,0.0,0.0,0.2622925748427709,0.2622925748427709,0.0,0.0,400.0,400.0,0.0,0.0,7.648227905233701,26.229257484277092
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_red_only,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.07430123673131069,0.07430123673131069,0.04814128483489133,0.05447699216677556,0.39921099982327884,0.39921099982327884,0.32589380566330056,0.3687835577967988,400.0,400.0,0.0,0.0,7.430123673131068,39.92109998232788
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_red_only,fixed_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,39,0.08666666666666667,8.666666666666668,108,0.24,24.0,0.11608307915429274,0.11608307915429274,0.06013858582512436,0.06805321628104517,0.43076009045044583,0.43076009045044583,0.3042486076360459,0.3442897104177103,400.0,400.0,0.0,0.0,11.608307915429274,43.076009045044586
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_red_only,fixed_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,34,0.07555555555555556,7.555555555555555,339,0.7533333333333333,75.33333333333333,0.0413391982888182,0.041339198288818206,0.017245250619646883,0.01951483817149155,0.2813988600174586,0.2813988600174586,0.027078108814645462,0.03064176469003181,400.0,400.0,0.0,0.0,4.13391982888182,28.13988600174586
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_red_only,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,111,0.74,74.0,0.04847780016561349,0.04847780016561349,0.0,0.0,0.3225827974081039,0.3225827974081039,0.0,0.0,400.0,400.0,0.0,0.0,4.847780016561349,32.258279740810394
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,color,Color,avoid_color_red_only,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.095726674447457,0.095726674447457,0.0,0.0,0.8313766638437907,0.8313766638437907,0.0,0.0,400.0,400.0,0.0,0.0,9.5726674447457,83.13766638437907
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_diverse,diverse_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,31,0.06888888888888889,6.888888888888889,62,0.13777777777777778,13.777777777777779,0.11807836402207612,0.11807836402207612,0.03095870025506806,0.035033067295007984,0.32254879097143807,0.3225487909714381,0.16702567751222222,0.1890073469515918,400.0,400.0,0.0,0.0,11.807836402207613,32.25487909714381
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_diverse,diverse_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,227,0.5044444444444445,50.44444444444445,0.08015556857817703,0.08015556857817703,0.053368698175641924,0.06039236722569324,0.299305280579461,0.299305280579461,0.09826400348818236,0.11119618777648273,400.0,400.0,0.0,0.0,8.015556857817703,29.9305280579461
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_diverse,diverse_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,35,0.07777777777777778,7.777777777777778,342,0.76,76.0,0.044605992481940325,0.044605992481940325,0.029824031696067017,0.03374906894696668,0.28429868395129837,0.2842986839512984,0.06050362666330266,0.06846629887637257,400.0,400.0,0.0,0.0,4.460599248194033,28.429868395129837
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_diverse,diverse_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,73,0.4866666666666667,48.66666666666667,108,0.72,72.0,0.03271349577854077,0.03271349577854077,0.0,0.0,0.29849366694688795,0.29849366694688795,0.0,0.0,400.0,400.0,0.0,0.0,3.271349577854077,29.849366694688793
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_diverse,diverse_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.15678081969420116,0.15678081969420116,0.0,0.0,0.3938204143444697,0.3938204143444697,0.0,0.0,400.0,400.0,0.0,0.0,15.678081969420116,39.38204143444697
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1633689141770204,0.1633689141770204,0.05559553181954346,0.06291226671303748,0.39813643836312823,0.39813643836312823,0.1963823559513982,0.22222755590236,400.0,400.0,0.0,0.0,16.33689141770204,39.81364383631282
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,108,0.24,24.0,0.1135847216927343,0.1135847216927343,0.038871186359677956,0.04398688822062115,0.2545183353788323,0.2545183353788323,0.09633884605707117,0.10901766706075719,400.0,400.0,0.0,0.0,11.35847216927343,25.45183353788323
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,73,0.1622222222222222,16.22222222222222,258,0.5733333333333334,57.333333333333336,0.06883887481358317,0.06883887481358315,0.04710742586862365,0.053307070611917196,0.22755917966365813,0.22755917966365813,0.011770363812454969,0.013319420522538183,400.0,400.0,0.0,0.0,6.883887481358316,22.755917966365814
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.031148974373936652,0.031148974373936652,0.0,0.0,0.23419846822818122,0.23419846822818122,0.0,0.0,400.0,400.0,0.0,0.0,3.1148974373936653,23.419846822818123
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,73,0.4866666666666667,48.66666666666667,0.051957666824261346,0.051957666824261346,0.0,0.0,0.10297148634990057,0.10297148634990057,0.0,0.0,400.0,400.0,0.0,0.0,5.195766682426135,10.297148634990057
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,5,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,8,0.017777777777777778,1.7777777777777777,46,0.10222222222222223,10.222222222222223,0.17044588159355853,0.17044588159355853,0.028735254144279018,0.03251700116224633,0.36142205947803124,0.3614220594780313,0.19804560656652193,0.22410970115548814,400.0,400.0,0.0,0.0,17.044588159355854,36.14220594780313
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,8,0.017777777777777778,1.7777777777777777,55,0.12222222222222222,12.222222222222221,0.1365886046571864,0.1365886046571864,0.014663146495611372,0.01659291228975996,0.24108919693364037,0.2410891969336404,0.06859203319633701,0.07761919250713108,400.0,400.0,0.0,0.0,13.65886046571864,24.108919693364037
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,50,3,450,3,1,2,0.0044444444444444444,0.4444444444444444,6,0.013333333333333334,1.3333333333333335,20,0.044444444444444446,4.444444444444445,69,0.15333333333333332,15.333333333333332,0.12516579383208107,0.12516579383208107,0.028501865080869788,0.03225289657461927,0.35319932664434117,0.35319932664434117,0.09884719092626874,0.1118561264882424,400.0,400.0,0.0,0.0,12.516579383208107,35.31993266443412
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,3,0.02,2.0,20,0.13333333333333333,13.333333333333334,0.12831312866260608,0.12831312866260608,0.0,0.0,0.29841631531715396,0.29841631531715396,0.0,0.0,400.0,400.0,0.0,0.0,12.831312866260609,29.841631531715397
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,200,1,150,1,1,1,0.006666666666666667,0.6666666666666667,3,0.02,2.0,7,0.04666666666666667,4.666666666666667,38,0.25333333333333335,25.333333333333336,0.11010085887896517,0.11010085887896517,0.0,0.0,0.34640319590767227,0.34640319590767227,0.0,0.0,400.0,400.0,0.0,0.0,11.010085887896517,34.64031959076723
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,5,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,5,0.011111111111111112,1.1111111111111112,55,0.12222222222222222,12.222222222222221,0.13213032752068507,0.13213032752068507,0.004056433900217546,0.004590287080311427,0.24167522917191187,0.2416752291719119,0.03537631163407611,0.04003206516794507,400.0,400.0,0.0,0.0,13.213032752068507,24.167522917191185
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,20,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,14,0.03111111111111111,3.111111111111111,89,0.19777777777777777,19.77777777777778,0.128238949848132,0.128238949848132,0.04819695519486705,0.05453998910951858,0.2110151966330078,0.2110151966330078,0.02049660305280076,0.02319408980841455,400.0,400.0,0.0,0.0,12.823894984813201,21.10151966330078
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,50,3,450,3,1,3,0.006666666666666667,0.6666666666666667,30,0.06666666666666667,6.666666666666667,67,0.14888888888888888,14.888888888888888,177,0.3933333333333333,39.33333333333333,0.0734272382247986,0.07342723822479862,0.025766726346268767,0.029157795728621247,0.4181197613270746,0.4181197613270746,0.1910689708259683,0.2162148946107088,400.0,400.0,0.0,0.0,7.3427238224798606,41.811976132707464
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,100,1,150,1,1,1,0.006666666666666667,0.6666666666666667,4,0.02666666666666667,2.666666666666667,15,0.1,10.0,72,0.48,48.0,0.08962789112546792,0.08962789112546792,0.0,0.0,0.33913982632259526,0.33913982632259526,0.0,0.0,400.0,400.0,0.0,0.0,8.962789112546792,33.913982632259525
partial_resnet18,Partial ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.3752815061807632,0.3752815061807632,0.0,0.0,0.9747935124238332,0.9747935124238332,0.0,0.0,400.0,400.0,0.0,0.0,37.528150618076324,97.47935124238332
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,5,3,450,3,1,3,0.006666666666666667,0.6666666666666667,7,0.015555555555555555,1.5555555555555556,12,0.02666666666666667,2.666666666666667,70,0.15555555555555556,15.555555555555555,0.09158927509302481,0.0915892750930248,0.01929650862445736,0.021836055119550772,0.2891932635092073,0.2891932635092073,0.025819088093614894,0.029217048623715273,400.0,400.0,0.0,0.0,9.158927509302481,28.91932635092073
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,20,3,450,3,1,5,0.011111111111111112,1.1111111111111112,13,0.028888888888888888,2.888888888888889,23,0.051111111111111114,5.111111111111112,102,0.22666666666666666,22.666666666666664,0.07310732798857822,0.0731073279885782,0.020247557717766464,0.022912268481618505,0.23452711129043666,0.23452711129043666,0.021996856668967918,0.02489178659354232,400.0,400.0,0.0,0.0,7.310732798857822,23.452711129043667
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,50,3,450,3,1,4,0.008888888888888889,0.8888888888888888,10,0.022222222222222223,2.2222222222222223,36,0.08,8.0,159,0.35333333333333333,35.333333333333336,0.0622598807943157,0.06225988079431569,0.019730473814352154,0.022327132961191952,0.23017297694149116,0.23017297694149116,0.008005545033812948,0.009059127017351893,400.0,400.0,0.0,0.0,6.22598807943157,23.017297694149118
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,100,1,150,1,1,7,0.04666666666666667,4.666666666666667,10,0.06666666666666667,6.666666666666667,47,0.31333333333333335,31.333333333333336,99,0.66,66.0,0.0394042073834377,0.0394042073834377,0.0,0.0,0.20614617655208956,0.20614617655208956,0.0,0.0,400.0,400.0,0.0,0.0,3.94042073834377,20.614617655208956
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.03190759614109993,0.03190759614109993,0.0,0.0,0.18098526726166408,0.18098526726166408,0.0,0.0,400.0,400.0,0.0,0.0,3.1907596141099925,18.09852672616641
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,5,3,450,3,1,3,0.006666666666666667,0.6666666666666667,13,0.028888888888888888,2.888888888888889,37,0.08222222222222222,8.222222222222223,181,0.4022222222222222,40.22222222222222,0.05807934100636178,0.05807934100636177,0.008538156049772639,0.00966183311968976,0.20871000924458105,0.20871000924458105,0.04636872283887737,0.0524711494414898,400.0,400.0,0.0,0.0,5.807934100636178,20.871000924458105
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,20,3,450,3,1,7,0.015555555555555555,1.5555555555555556,13,0.028888888888888888,2.888888888888889,26,0.057777777777777775,5.777777777777778,181,0.4022222222222222,40.22222222222222,0.05697448350437399,0.056974483504374,0.009346880160212885,0.010576990602100881,0.23295345466739187,0.23295345466739184,0.006149237624791771,0.006958517436049629,400.0,400.0,0.0,0.0,5.6974483504374,23.295345466739185
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,50,3,450,3,1,15,0.03333333333333333,3.3333333333333335,59,0.13111111111111112,13.111111111111112,174,0.38666666666666666,38.666666666666664,444,0.9866666666666667,98.66666666666667,0.025513942044280057,0.02551394204428006,0.010392977295758624,0.011760760949200305,0.16596905931313005,0.16596905931313005,0.07821198541763302,0.088505193236062,399.7577777777778,399.7577777777778,0.41954119561114034,0.47475555555556953,2.551394204428006,16.596905931313007
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,100,1,150,1,1,46,0.30666666666666664,30.666666666666664,82,0.5466666666666666,54.666666666666664,124,0.8266666666666667,82.66666666666667,137,0.9133333333333333,91.33333333333333,0.01503493403744263,0.01503493403744263,0.0,0.0,0.2619810365035664,0.2619810365035664,0.0,0.0,395.68,395.68,0.0,0.0,1.503493403744263,26.198103650356643
partial_resnet18,Partial ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,108,0.72,72.0,150,1.0,100.0,0.019145015602310498,0.019145015602310498,0.0,0.0,0.19444660231471061,0.19444660231471061,0.0,0.0,400.0,400.0,0.0,0.0,1.9145015602310498,19.44466023147106
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,39,0.08666666666666667,8.666666666666668,230,0.5111111111111111,51.11111111111111,0.05518734040359656,0.05518734040359655,0.029824792866369503,0.0337499302922496,0.24051663922766844,0.24051663922766844,0.09167619858103714,0.10374138474092502,400.0,400.0,0.0,0.0,5.518734040359656,24.051663922766846
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,32,0.07111111111111111,7.111111111111111,220,0.4888888888888889,48.888888888888886,0.04996574131978883,0.04996574131978882,0.008329028103788811,0.009425182570908441,0.250157456530465,0.250157456530465,0.02065866377044224,0.02337747877436708,400.0,400.0,0.0,0.0,4.996574131978883,25.0157456530465
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,50,3,450,3,1,0,0.0,0.0,39,0.08666666666666667,8.666666666666668,150,0.3333333333333333,33.33333333333333,191,0.42444444444444446,42.44444444444444,0.04196875822937323,0.04196875822937323,0.025553948535307066,0.02891701496880606,0.25840209398004743,0.25840209398004743,0.1730541915194643,0.1958292527539853,400.0,400.0,0.0,0.0,4.196875822937323,25.840209398004742
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.03051937443514665,0.03051937443514665,0.0,0.0,0.27732838988304137,0.27732838988304137,0.0,0.0,400.0,400.0,0.0,0.0,3.051937443514665,27.732838988304138
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,200,1,150,1,1,150,1.0,100.0,150,1.0,100.0,150,1.0,100.0,150,1.0,100.0,0.0031805471408491333,0.0031805471408491333,0.0,0.0,0.025174901659289997,0.025174901659289997,0.0,0.0,400.0,400.0,0.0,0.0,0.3180547140849133,2.517490165929
partial_resnet18,Partial ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,114,0.25333333333333335,25.333333333333336,0.07732721496787336,0.07732721496787336,0.020150958505353023,0.02280295618228931,0.28405602627330356,0.28405602627330356,0.02051179316938529,0.023211279043496787,400.0,400.0,0.0,0.0,7.7327214967873354,28.405602627330357
