family,family_label,split,model_family,train_config,task,task_label,axis,axis_label,variant,budget,seed,eval_config,eval_variant,rollout_count,success_at_0p5cm_count,success_at_1cm_count,success_at_2cm_count,success_at_5cm_count,success_at_0p5cm,success_at_1cm,success_at_2cm,success_at_5cm,nearest_distance_m,end_distance_m,mean_steps,metrics_path,nearest_distance_cm,end_distance_cm
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,2,13,44,0.006666666666666667,0.013333333333333334,0.08666666666666667,0.29333333333333333,0.1039644224010408,0.19653087163964908,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_narrow__budget050__seed000__eval_avoid_spatial_edge_ood_eval.json,10.39644224010408,19.65308716396491
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,3,22,0.0,0.0,0.02,0.14666666666666667,0.11890362689892452,0.2419760091851155,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_narrow__budget050__seed001__eval_avoid_spatial_edge_ood_eval.json,11.890362689892452,24.19760091851155
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,2,5,33,0.006666666666666667,0.013333333333333334,0.03333333333333333,0.22,0.10619067740626634,0.20931946550806363,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_narrow__budget050__seed002__eval_avoid_spatial_edge_ood_eval.json,10.619067740626633,20.931946550806362
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,100,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,3,20,0.0,0.0,0.02,0.13333333333333333,0.12346336409449578,0.18946640625596045,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_narrow__budget100__seed000__eval_avoid_spatial_edge_ood_eval.json,12.346336409449577,18.946640625596046
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,200,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,2,5,27,0.006666666666666667,0.013333333333333334,0.03333333333333333,0.18,0.12333457571454347,0.2177111562838157,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_narrow__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json,12.333457571454346,21.771115628381573
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,2,22,0.0,0.0,0.013333333333333334,0.14666666666666667,0.14713998297850292,0.269979313313961,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget005__seed000__eval_avoid_spatial_edge_ood_eval.json,14.713998297850292,26.997931331396103
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,1,7,34,0.0,0.006666666666666667,0.04666666666666667,0.22666666666666666,0.13260853385552765,0.32919326131542526,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget005__seed001__eval_avoid_spatial_edge_ood_eval.json,13.260853385552766,32.919326131542526
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,1,6,20,0.006666666666666667,0.006666666666666667,0.04,0.13333333333333333,0.1279709006442378,0.3111809996763865,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget005__seed002__eval_avoid_spatial_edge_ood_eval.json,12.79709006442378,31.118099967638653
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,2,3,14,31,0.013333333333333334,0.02,0.09333333333333334,0.20666666666666667,0.13094701011975607,0.23676605845491092,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget020__seed000__eval_avoid_spatial_edge_ood_eval.json,13.094701011975607,23.676605845491093
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,4,6,27,79,0.02666666666666667,0.04,0.18,0.5266666666666666,0.0677200237948758,0.343265936623017,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget020__seed001__eval_avoid_spatial_edge_ood_eval.json,6.77200237948758,34.326593662301704
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,0,12,0.0,0.0,0.0,0.08,0.19829435162246228,0.3486129783093929,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget020__seed002__eval_avoid_spatial_edge_ood_eval.json,19.829435162246227,34.86129783093929
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,50,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,2,22,66,0.0,0.013333333333333334,0.14666666666666667,0.44,0.09393178318316737,0.21537957993646462,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget050__seed000__eval_avoid_spatial_edge_ood_eval.json,9.393178318316737,21.53795799364646
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,50,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,3,20,41,75,0.02,0.13333333333333333,0.2733333333333333,0.5,0.06942602415103466,0.29398541159927843,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget050__seed001__eval_avoid_spatial_edge_ood_eval.json,6.942602415103466,29.398541159927845
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,50,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,4,24,72,0.0,0.02666666666666667,0.16,0.48,0.08293791457700232,0.1924595569819212,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget050__seed002__eval_avoid_spatial_edge_ood_eval.json,8.293791457700232,19.24595569819212
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,100,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,5,15,41,0.006666666666666667,0.03333333333333333,0.1,0.2733333333333333,0.12038087503053248,0.1853726167604327,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget100__seed000__eval_avoid_spatial_edge_ood_eval.json,12.038087503053248,18.537261676043272
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,200,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,2,9,30,77,0.013333333333333334,0.06,0.2,0.5133333333333333,0.05722480663331225,0.34158415399491787,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__avoid_spatial_wide__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json,5.7224806633312255,34.15841539949179
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,0,camera_extreme_ood_eval,extreme_ood_eval,150,8,13,71,149,0.05333333333333334,0.08666666666666667,0.47333333333333333,0.9933333333333333,0.023518892811456076,0.24205170060197512,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget005__seed000__eval_camera_extreme_ood_eval.json,2.3518892811456076,24.20517006019751
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,1,camera_extreme_ood_eval,extreme_ood_eval,150,0,0,24,150,0.0,0.0,0.16,1.0,0.02902174318830172,0.32786620542407036,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget005__seed001__eval_camera_extreme_ood_eval.json,2.902174318830172,32.786620542407036
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,2,camera_extreme_ood_eval,extreme_ood_eval,150,0,2,24,138,0.0,0.013333333333333334,0.16,0.92,0.03234687038386862,0.3028727485736211,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget005__seed002__eval_camera_extreme_ood_eval.json,3.234687038386862,30.287274857362114
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,0,camera_extreme_ood_eval,extreme_ood_eval,150,0,1,13,138,0.0,0.006666666666666667,0.08666666666666667,0.92,0.03424273479729891,0.312094518840313,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget020__seed000__eval_camera_extreme_ood_eval.json,3.4242734797298913,31.209451884031296
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,1,camera_extreme_ood_eval,extreme_ood_eval,150,0,0,7,150,0.0,0.0,0.04666666666666667,1.0,0.02902410821368297,0.31650976652900376,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget020__seed001__eval_camera_extreme_ood_eval.json,2.902410821368297,31.650976652900376
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,2,camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,16,0.0,0.0,0.0,0.10666666666666667,0.06347233856717746,0.33075858394304913,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget020__seed002__eval_camera_extreme_ood_eval.json,6.347233856717746,33.075858394304916
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,0,camera_extreme_ood_eval,extreme_ood_eval,150,2,19,76,150,0.013333333333333334,0.12666666666666668,0.5066666666666667,1.0,0.020394666880990068,0.3036968403806289,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget050__seed000__eval_camera_extreme_ood_eval.json,2.0394666880990067,30.36968403806289
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,1,camera_extreme_ood_eval,extreme_ood_eval,150,3,10,55,149,0.02,0.06666666666666667,0.36666666666666664,0.9933333333333333,0.026941901647175352,0.3233033406982819,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget050__seed001__eval_camera_extreme_ood_eval.json,2.694190164717535,32.33033406982819
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,2,camera_extreme_ood_eval,extreme_ood_eval,150,0,0,2,112,0.0,0.0,0.013333333333333334,0.7466666666666667,0.04422666884958744,0.34290416051944095,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget050__seed002__eval_camera_extreme_ood_eval.json,4.422666884958744,34.29041605194409
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,100,0,camera_extreme_ood_eval,extreme_ood_eval,150,0,1,14,137,0.0,0.006666666666666667,0.09333333333333334,0.9133333333333333,0.03575585457806786,0.3017516425251961,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget100__seed000__eval_camera_extreme_ood_eval.json,3.575585457806786,30.17516425251961
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_fixed,reach,Reach,camera_location_viewpoint,Camera viewpoint,fixed_train,200,0,camera_extreme_ood_eval,extreme_ood_eval,150,3,10,55,143,0.02,0.06666666666666667,0.36666666666666664,0.9533333333333334,0.025991430836729706,0.2668422928452492,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_fixed__budget200__seed000__eval_camera_extreme_ood_eval.json,2.5991430836729705,26.684229284524918
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,0,camera_extreme_ood_eval,extreme_ood_eval,150,0,4,45,144,0.0,0.02666666666666667,0.3,0.96,0.026336065136517088,0.2937610697746277,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget005__seed000__eval_camera_extreme_ood_eval.json,2.6336065136517086,29.37610697746277
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,1,camera_extreme_ood_eval,extreme_ood_eval,150,3,12,119,150,0.02,0.08,0.7933333333333333,1.0,0.016645231074653564,0.34226691871881487,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget005__seed001__eval_camera_extreme_ood_eval.json,1.6645231074653564,34.226691871881485
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,2,camera_extreme_ood_eval,extreme_ood_eval,150,5,46,112,150,0.03333333333333333,0.30666666666666664,0.7466666666666667,1.0,0.015676093042517703,0.3290178522964319,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget005__seed002__eval_camera_extreme_ood_eval.json,1.5676093042517703,32.90178522964319
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,0,camera_extreme_ood_eval,extreme_ood_eval,150,16,50,128,150,0.10666666666666667,0.3333333333333333,0.8533333333333334,1.0,0.013088621367933229,0.3161994159613581,398.06,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget020__seed000__eval_camera_extreme_ood_eval.json,1.3088621367933229,31.61994159613581
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,1,camera_extreme_ood_eval,extreme_ood_eval,150,1,21,120,150,0.006666666666666667,0.14,0.8,1.0,0.015391834319258729,0.3511459132035573,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget020__seed001__eval_camera_extreme_ood_eval.json,1.5391834319258728,35.11459132035573
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,2,camera_extreme_ood_eval,extreme_ood_eval,150,0,6,116,150,0.0,0.04,0.7733333333333333,1.0,0.016742549516881505,0.32411353041728336,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget020__seed002__eval_camera_extreme_ood_eval.json,1.6742549516881504,32.41135304172833
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,0,camera_extreme_ood_eval,extreme_ood_eval,150,0,5,112,150,0.0,0.03333333333333333,0.7466666666666667,1.0,0.01703890540326635,0.32991957118113835,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget050__seed000__eval_camera_extreme_ood_eval.json,1.7038905403266351,32.99195711811384
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,1,camera_extreme_ood_eval,extreme_ood_eval,150,12,56,137,150,0.08,0.37333333333333335,0.9133333333333333,1.0,0.012443956551530088,0.3337825828957527,398.02666666666664,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget050__seed001__eval_camera_extreme_ood_eval.json,1.2443956551530089,33.37825828957527
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,2,camera_extreme_ood_eval,extreme_ood_eval,150,1,71,149,150,0.006666666666666667,0.47333333333333333,0.9933333333333333,1.0,0.010747268038491409,0.3462344300746918,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget050__seed002__eval_camera_extreme_ood_eval.json,1.0747268038491409,34.62344300746918
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,100,0,camera_extreme_ood_eval,extreme_ood_eval,150,0,78,150,150,0.0,0.52,1.0,1.0,0.009965456305071712,0.33408962140480675,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget100__seed000__eval_camera_extreme_ood_eval.json,0.9965456305071712,33.408962140480675
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,camera_multi_pose,reach,Reach,camera_location_viewpoint,Camera viewpoint,diverse_train,200,0,camera_extreme_ood_eval,extreme_ood_eval,150,122,150,150,150,0.8133333333333334,1.0,1.0,1.0,0.0040498078404925765,0.3317699398100376,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__camera_multi_pose__budget200__seed000__eval_camera_extreme_ood_eval.json,0.40498078404925764,33.17699398100376
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,5,0,color_ood_eval,ood_eval,150,0,38,150,150,0.0,0.25333333333333335,1.0,1.0,0.013550997835894425,0.3391650205850601,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget005__seed000__eval_color_ood_eval.json,1.3550997835894425,33.91650205850601
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,5,1,color_ood_eval,ood_eval,150,38,150,150,150,0.25333333333333335,1.0,1.0,1.0,0.004557575260599454,0.31070927580197655,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget005__seed001__eval_color_ood_eval.json,0.4557575260599454,31.070927580197655
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,5,2,color_ood_eval,ood_eval,150,32,112,150,150,0.21333333333333335,0.7466666666666667,1.0,1.0,0.007189010372385383,0.3001482025782267,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget005__seed002__eval_color_ood_eval.json,0.7189010372385383,30.01482025782267
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,20,0,color_ood_eval,ood_eval,150,0,38,150,150,0.0,0.25333333333333335,1.0,1.0,0.011237574343880018,0.32710324903329213,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget020__seed000__eval_color_ood_eval.json,1.123757434388002,32.710324903329216
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,20,1,color_ood_eval,ood_eval,150,0,79,150,150,0.0,0.5266666666666666,1.0,1.0,0.009374803236375252,0.31106431702772774,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget020__seed001__eval_color_ood_eval.json,0.9374803236375252,31.106431702772774
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,20,2,color_ood_eval,ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.016167447219292322,0.3457215611139933,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget020__seed002__eval_color_ood_eval.json,1.6167447219292321,34.57215611139933
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,50,0,color_ood_eval,ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.012498952013750871,0.33782650689284005,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget050__seed000__eval_color_ood_eval.json,1.249895201375087,33.782650689284004
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,50,1,color_ood_eval,ood_eval,150,0,0,111,150,0.0,0.0,0.74,1.0,0.017430188482006392,0.3340896999835968,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget050__seed001__eval_color_ood_eval.json,1.7430188482006392,33.40896999835968
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,50,2,color_ood_eval,ood_eval,150,0,0,111,150,0.0,0.0,0.74,1.0,0.019005529309312503,0.3232413417100906,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget050__seed002__eval_color_ood_eval.json,1.9005529309312503,32.324134171009064
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,100,0,color_ood_eval,ood_eval,150,0,118,150,150,0.0,0.7866666666666666,1.0,1.0,0.006827713530510664,0.3514215348164241,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget100__seed000__eval_color_ood_eval.json,0.6827713530510664,35.14215348164241
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_multi,reach,Reach,color,Color,diverse_train,200,0,color_ood_eval,ood_eval,150,0,41,150,150,0.0,0.2733333333333333,1.0,1.0,0.010343750603497029,0.2982861405611038,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_multi__budget200__seed000__eval_color_ood_eval.json,1.0343750603497028,29.828614056110382
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_red_only,reach,Reach,color,Color,fixed_train,5,0,color_ood_eval,ood_eval,150,38,38,150,150,0.25333333333333335,0.25333333333333335,1.0,1.0,0.01038139541943868,0.32020177980264025,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_red_only__budget005__seed000__eval_color_ood_eval.json,1.038139541943868,32.02017798026402
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_red_only,reach,Reach,color,Color,fixed_train,5,1,color_ood_eval,ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.03169885019461314,0.3137413070599238,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_red_only__budget005__seed001__eval_color_ood_eval.json,3.1698850194613137,31.374130705992382
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_red_only,reach,Reach,color,Color,fixed_train,5,2,color_ood_eval,ood_eval,150,0,0,111,150,0.0,0.0,0.74,1.0,0.015998871270567178,0.3095354537169139,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_red_only__budget005__seed002__eval_color_ood_eval.json,1.5998871270567179,30.953545371691387
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_red_only,reach,Reach,color,Color,fixed_train,20,0,color_ood_eval,ood_eval,150,0,38,111,150,0.0,0.25333333333333335,0.74,1.0,0.015916965864598752,0.31699851433436077,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_red_only__budget020__seed000__eval_color_ood_eval.json,1.591696586459875,31.699851433436077
frozen_resnet18,Frozen ResNet-18,ood,frozen_resnet18_bc_128,color_red_only,reach,Reach,color,Color,fixed_train,20,1,color_ood_eval,ood_eval,150,0,41,150,150,0.0,0.2733333333333333,1.0,1.0,0.012067721982796986,0.3500282911459605,400.0,results/frozen_resnet18_bc_128px_v1/metrics/ood/metrics__frozen_resnet18_bc_128__color_red_only__budget020__seed001__eval_color_ood_eval.json,1.2067721982796986,35.002829114596054
