metrics_path,split,train_config,task,axis,variant,budget,seed,eval_config,rollout_count,success_rate_at_0p5cm,success_rate_at_1cm,success_rate_at_2cm,success_rate_at_5cm,mean_best_distance,mean_final_distance,mean_steps,mean_success_steps
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed002__eval_avoid_camera_fixed.json,id,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,2,avoid_camera_fixed,150,0.0,0.0,1.0,1.0,0.01745898835361004,1.0867458581924438,400.0,141.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_multi_pose__budget005__seed002__eval_camera_multi_pose.json,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,2,camera_multi_pose,150,0.0,0.0,0.0,1.0,0.029309344068169593,0.24041379163662593,400.0,84.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed000__eval_avoid_camera_multi_pose.json,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,0,avoid_camera_multi_pose,150,0.0,1.0,1.0,1.0,0.00600774505486091,1.080572939713796,400.0,151.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__color_multi__budget050__seed002__eval_color_multi.json,id,color_multi,reach,color,diverse_train,50,2,color_multi,150,1.0,1.0,1.0,1.0,0.004929018563901385,0.12119792575637499,400.0,79.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed001__eval_avoid_camera_multi_pose.json,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,1,avoid_camera_multi_pose,150,0.0,0.0,1.0,1.0,0.019395127433041733,0.9052815469106038,400.0,144.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget005__seed002__eval_spatial_wide.json,id,spatial_wide,reach,spatial_distribution,wide_train,5,2,spatial_wide,150,0.0,0.0,0.0,0.14666666666666667,0.10594010176757972,0.4829850725332896,400.0,104.22727272727273
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget020__seed000__eval_lighting_fixed.json,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,0,lighting_fixed,150,1.0,1.0,1.0,1.0,0.004891628865152597,0.14703458547592163,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_multi_pose__budget050__seed001__eval_camera_multi_pose.json,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,1,camera_multi_pose,150,0.22,1.0,1.0,1.0,0.005112199615687132,0.02225174384812514,400.0,79.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__color_multi__budget050__seed001__eval_color_multi.json,id,color_multi,reach,color,diverse_train,50,1,color_multi,150,1.0,1.0,1.0,1.0,0.0033534702425822615,0.02245368141680956,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_multi_pose__budget005__seed001__eval_camera_multi_pose.json,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,1,camera_multi_pose,150,0.0,1.0,1.0,1.0,0.008184698484838009,0.33550966262817383,400.0,76.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__color_red_only__budget050__seed001__eval_color_red_only.json,id,color_red_only,reach,color,fixed_train,50,1,color_red_only,150,1.0,1.0,1.0,1.0,0.004161610268056393,0.021980246528983116,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget050__seed000__eval_spatial_narrow.json,id,spatial_narrow,reach,spatial_distribution,narrow_train,50,0,spatial_narrow,150,0.03333333333333333,0.32666666666666666,1.0,1.0,0.010719230094303688,0.024437019067505995,400.0,79.32666666666667
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_lighting_fixed__budget020__seed001__eval_avoid_lighting_fixed.json,id,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,1,avoid_lighting_fixed,150,0.0,0.0,1.0,1.0,0.01994064450263977,0.7590734362602234,400.0,142.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__color_multi__budget020__seed000__eval_color_multi.json,id,color_multi,reach,color,diverse_train,20,0,color_multi,150,1.0,1.0,1.0,1.0,0.004157958890621861,0.17500098953644436,400.0,77.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_spatial_narrow__budget020__seed002__eval_avoid_spatial_narrow.json,id,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,2,avoid_spatial_narrow,150,0.0,0.0,0.08,0.5133333333333333,0.055309579434494174,0.4170228276650111,400.0,124.74025974025975
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_multi_pose__budget050__seed002__eval_camera_multi_pose.json,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,2,camera_multi_pose,150,0.0,1.0,1.0,1.0,0.00641874346571664,0.0203250835587581,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_spatial_wide__budget050__seed001__eval_avoid_spatial_wide.json,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,1,avoid_spatial_wide,150,0.0,0.03333333333333333,0.2,0.42,0.060152134175101915,0.26015092585235833,400.0,140.61904761904762
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget050__seed001__eval_lighting_fixed.json,id,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,1,lighting_fixed,150,1.0,1.0,1.0,1.0,0.0032531479373574257,0.022425184026360512,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_lighting_diverse__budget050__seed000__eval_avoid_lighting_diverse.json,id,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,0,avoid_lighting_diverse,150,0.0,0.0,0.0,1.0,0.02067943664888541,0.9190524160861969,400.0,146.92666666666668
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_spatial_wide__budget020__seed000__eval_avoid_spatial_wide.json,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,0,avoid_spatial_wide,150,0.0,0.006666666666666667,0.10666666666666667,0.4533333333333333,0.060027151461690666,0.4055930157005787,400.0,138.52941176470588
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed001__eval_avoid_camera_multi_pose.json,id,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,1,avoid_camera_multi_pose,150,0.0,0.0,1.0,1.0,0.01824870896836122,0.5800513931115469,400.0,144.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_color_red_only__budget020__seed000__eval_avoid_color_red_only.json,id,avoid_color_red_only,avoid_reach,color,fixed_train,20,0,avoid_color_red_only,150,0.0,0.0,1.0,1.0,0.014577032066881657,0.7639608383178711,400.0,165.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_multi_pose__budget020__seed000__eval_camera_multi_pose.json,id,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,0,camera_multi_pose,150,0.0,1.0,1.0,1.0,0.006982331999267141,0.1705571620663007,400.0,78.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__camera_fixed__budget005__seed002__eval_camera_fixed.json,id,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,2,camera_fixed,150,0.0,0.0,1.0,1.0,0.01185092143714428,0.27863049507141113,400.0,76.0
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget050__seed002__eval_spatial_wide.json,id,spatial_wide,reach,spatial_distribution,wide_train,50,2,spatial_wide,150,0.0,0.04,0.17333333333333334,0.5066666666666667,0.056822356740012764,0.16748823856314024,400.0,98.55263157894737
results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__avoid_spatial_wide__budget005__seed000__eval_avoid_spatial_wide.json,id,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,0,avoid_spatial_wide,150,0.013333333333333334,0.02666666666666667,0.12,0.30666666666666664,0.08639571631327271,0.36642361879348756,400.0,186.2173913043478
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget020__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,2,avoid_spatial_edge_ood_eval,150,0.0,0.02,0.06,0.25333333333333335,0.12756559220763544,0.44979054023822146,400.0,166.3421052631579
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_fixed__budget005__seed000__eval_lighting_extreme_ood_eval.json,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,0,lighting_extreme_ood_eval,150,0.0,0.0,0.41333333333333333,1.0,0.030679573838909468,0.14025242229302723,400.0,79.22666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget050__seed000__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,50,0,spatial_edge_ood_eval,150,0.02,0.07333333333333333,0.16,0.26666666666666666,0.13240731426049024,0.2230694815268119,400.0,94.875
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed002__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.025257997065782547,1.1974048773447672,400.0,166.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_multi_pose__budget005__seed002__eval_camera_extreme_ood_eval.json,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,2,camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.02924487297733625,0.24050631920496623,400.0,84.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed001__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.024594786465168,1.1209011697769165,400.0,147.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget050__seed000__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,50,0,color_ood_eval,150,1.0,1.0,1.0,1.0,0.002630862155929208,0.019247257622579735,400.0,79.97333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget020__seed000__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,0,lighting_extreme_ood_eval,150,0.0,0.41333333333333333,1.0,1.0,0.01071952293937405,0.16076672017574312,400.0,79.98666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget050__seed000__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.28,0.7933333333333333,0.05553145239750544,0.7255728081862132,400.0,148.47058823529412
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget020__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,0,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.024777107102175552,1.080284869670868,400.0,127.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget020__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,20,1,spatial_edge_ood_eval,150,0.006666666666666667,0.04666666666666667,0.12666666666666668,0.38666666666666666,0.09617996248571824,0.23909664439192663,398.12,99.06896551724138
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed002__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.036249841799338656,0.5164816776911417,400.0,142.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget005__seed000__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,0,camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.026684602523843446,0.26903769075870515,400.0,85.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget050__seed002__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,50,2,color_ood_eval,150,0.0,0.4666666666666667,1.0,1.0,0.012612995008627574,0.07429952302326759,400.0,73.8
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget050__seed000__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,50,0,spatial_edge_ood_eval,150,0.013333333333333334,0.02,0.14,0.3466666666666667,0.09975557343025382,0.21395954066266618,400.0,109.86538461538461
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_diverse__budget020__seed002__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.014746385831385852,0.5616713770230611,400.0,142.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget020__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,20,1,spatial_edge_ood_eval,150,0.0,0.02,0.07333333333333333,0.16,0.1310734391429772,0.29673493158072234,400.0,133.41666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed000__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,0,avoid_camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.005233491885786255,0.7801018941402436,400.0,177.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget020__seed001__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.0,0.12,0.13248880710452796,0.3214045744140943,400.0,156.05555555555554
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget020__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,20,2,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.015175454951822757,1.0591814637184143,400.0,157.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget005__seed000__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,5,0,spatial_edge_ood_eval,150,0.0,0.0,0.03333333333333333,0.13333333333333333,0.1381850759871304,0.2118525714923938,400.0,130.85
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget005__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,5,0,avoid_color_ood_eval,150,0.0,1.0,1.0,1.0,0.007855951810876529,0.534056423107783,400.0,144.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget050__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,50,0,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.014695448360095422,0.9084550444285074,400.0,149.53333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget005__seed001__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,1,avoid_spatial_edge_ood_eval,150,0.006666666666666667,0.02,0.05333333333333334,0.18666666666666668,0.1120799924309055,0.4929096766312917,400.0,181.82142857142858
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget050__seed000__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,0,camera_extreme_ood_eval,150,1.0,1.0,1.0,1.0,0.000990607154672034,0.01168646612961311,260.8,78.86
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget020__seed001__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,1,camera_extreme_ood_eval,150,0.08666666666666667,1.0,1.0,1.0,0.0065087832013765974,0.13442751747866472,400.0,78.06666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_fixed__budget005__seed001__eval_lighting_extreme_ood_eval.json,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,5,1,lighting_extreme_ood_eval,150,0.0,0.0,0.41333333333333333,1.0,0.03322949860244989,0.10530589898427327,400.0,79.24
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget020__seed001__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,1,lighting_extreme_ood_eval,150,0.0,0.41333333333333333,0.41333333333333333,1.0,0.021127394698560238,0.07119553645451863,400.0,66.50666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_diverse__budget020__seed000__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.02294073597838481,1.0462102595965068,400.0,132.01333333333332
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget050__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,2,avoid_spatial_edge_ood_eval,150,0.0,0.02,0.13333333333333333,0.34,0.10177869947006304,0.4306448878347874,400.0,144.19607843137254
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget005__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,5,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.03503141467769941,0.5299727110068003,400.0,142.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_fixed__budget020__seed002__eval_lighting_extreme_ood_eval.json,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,20,2,lighting_extreme_ood_eval,150,0.0,0.0,0.5866666666666667,1.0,0.015220192596316337,0.24250774423281352,400.0,78.30666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget005__seed001__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,5,1,color_ood_eval,150,1.0,1.0,1.0,1.0,0.0032829259258384505,0.329444667895635,400.0,75.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget005__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,2,avoid_spatial_edge_ood_eval,150,0.0,0.02,0.04666666666666667,0.18666666666666668,0.13456931959216795,0.5255971668163936,400.0,166.21428571428572
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget005__seed001__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.011586501393467188,0.5392922699451447,400.0,149.48666666666668
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget050__seed001__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,1,avoid_spatial_edge_ood_eval,150,0.006666666666666667,0.02,0.09333333333333334,0.29333333333333333,0.09302602143958211,0.28420148021231095,400.0,138.86363636363637
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget050__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,50,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.020512299140294392,0.963142971197764,400.0,148.72
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget005__seed000__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,5,0,spatial_edge_ood_eval,150,0.0,0.02,0.06,0.12666666666666668,0.1359711740196993,0.32459935029347736,400.0,112.21052631578948
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget020__seed001__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,20,1,color_ood_eval,150,0.0,1.0,1.0,1.0,0.009346953524897495,0.2739026939868927,400.0,75.51333333333334
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget005__seed002__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,2,lighting_extreme_ood_eval,150,0.0,0.5866666666666667,1.0,1.0,0.010334529330333074,0.24555875976880392,400.0,74.24
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget050__seed002__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.5133333333333333,1.0,0.027906968717773754,0.5029578673839569,400.0,142.54666666666665
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_multi_pose__budget050__seed002__eval_camera_extreme_ood_eval.json,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,2,camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.006410871176049113,0.020324951137105623,400.0,78.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget005__seed002__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.029529934351642927,0.5679697827498118,400.0,142.46
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget005__seed000__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,0,avoid_spatial_edge_ood_eval,150,0.0,0.02,0.06666666666666667,0.21333333333333335,0.1228993952119102,0.39614453464746474,400.0,189.90625
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget050__seed000__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,0,lighting_extreme_ood_eval,150,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.07920647887513041,0.203499392469724,400.0,77.54838709677419
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget050__seed002__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,50,2,color_ood_eval,150,1.0,1.0,1.0,1.0,0.004131696449282268,0.09401966740687688,400.0,79.52666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget050__seed001__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,50,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.5133333333333333,1.0,0.01998952134201924,0.6902050618330637,400.0,144.76
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget005__seed001__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,1,camera_extreme_ood_eval,150,0.2866666666666667,1.0,1.0,1.0,0.005626662606373429,0.31435497999191286,400.0,75.78666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget005__seed001__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,5,1,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.01957290295511484,0.5130486710866292,400.0,150.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget050__seed000__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,50,0,color_ood_eval,150,0.4666666666666667,1.0,1.0,1.0,0.005738282739184797,0.023360347805234292,330.08,74.16
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget050__seed001__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,50,1,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.01304326814909776,0.6413055753707886,400.0,153.49333333333334
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget050__seed000__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,0,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.013333333333333334,0.18666666666666668,0.11684755499785145,0.2700908874471982,400.0,179.82142857142858
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget005__seed001__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,5,1,color_ood_eval,150,0.0,1.0,1.0,1.0,0.007529037287458778,0.3379889003435771,400.0,77.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed002__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.017408976008494694,1.0637349637349447,400.0,142.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget020__seed001__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,20,1,color_ood_eval,150,0.0,0.0,1.0,1.0,0.016055721106628576,0.16797207574049633,400.0,74.50666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed001__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.019400071687996387,0.9052673780918121,400.0,144.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget020__seed000__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,0,camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.0065500673496474825,0.028493716915448507,400.0,78.59333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed001__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.01833072072515885,0.580252874692281,400.0,143.97333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget050__seed001__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,1,camera_extreme_ood_eval,150,0.9866666666666667,1.0,1.0,1.0,0.0034551023117577037,0.023557968131887416,394.46,78.15333333333334
