split,budget,axis,task,train_config,variant,eval_config,n_models,rollouts_total,success_rate_at_0p5cm_mean,success_rate_at_0p5cm_std,success_rate_at_0p5cm_ci95,success_rate_at_1cm_mean,success_rate_at_1cm_std,success_rate_at_1cm_ci95,success_rate_at_2cm_mean,success_rate_at_2cm_std,success_rate_at_2cm_ci95,success_rate_at_5cm_mean,success_rate_at_5cm_std,success_rate_at_5cm_ci95,mean_best_distance_mean,mean_best_distance_std,mean_best_distance_ci95,mean_final_distance_mean,mean_final_distance_std,mean_final_distance_ci95,mean_steps_mean,mean_steps_std,mean_steps_ci95,mean_success_steps_mean,mean_success_steps_std,mean_success_steps_ci95
ood,5,color,avoid_reach,avoid_color_multi,diverse_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.02199962635835012,0.012570112677966254,0.014224421559200779,0.536241430176629,0.007430555227938824,0.008408464799714568,400.0,0.0,0.0,144.33333333333334,0.5773502691896257,0.6533333333333333
ood,5,color,avoid_reach,avoid_color_red_only,fixed_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.025034680983258617,0.008669819106577752,0.009810823894215732,0.5394923612806531,0.032274249410500784,0.03652175130668967,400.0,0.0,0.0,144.33333333333334,4.932882862316247,5.582082446940786
ood,5,color,reach,color_multi,diverse_train,color_ood_eval,3,450,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.010481012475987275,0.008125376615256358,0.009194729217127284,0.27792785561747024,0.05365617955560954,0.060717683031831414,400.0,0.0,0.0,78.66666666666667,2.0816659994661326,2.35562683330314
ood,5,color,reach,color_red_only,fixed_train,color_ood_eval,3,450,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.00908596526986609,0.005161118021442745,0.005840354842838819,0.29386053588655264,0.030961288840995485,0.03503599655574074,400.0,0.0,0.0,76.66666666666667,1.5275252316519468,1.728557523228866
ood,5,lighting_direction_intensity,avoid_reach,avoid_lighting_diverse,diverse_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.020937670982546275,0.009094643241380726,0.010291557658245755,0.5422701706488927,0.026174587037522536,0.029619333549200214,400.0,0.0,0.0,138.14666666666668,13.679933398148469,15.480301930637655
ood,5,lighting_direction_intensity,avoid_reach,avoid_lighting_fixed,fixed_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.01666231120419171,0.011226128579654288,0.012703560380544678,0.5695631498760647,0.031098193123650735,0.03519091833565141,400.0,0.0,0.0,144.6488888888889,4.19594689794454,4.748160899225965
ood,5,lighting_direction_intensity,reach,lighting_diverse,diverse_train,lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.39111111111111113,0.3387121579245804,0.38328888888888885,0.8622222222222223,0.2386381112650453,0.2700444444444445,1.0,0.0,0.0,0.011492649585836463,0.002575382143402871,0.0029143192445692137,0.23991073512368732,0.035404169760770335,0.040063589605959286,400.0,0.0,0.0,78.12444444444445,3.7194344452608146,4.2089362972808155
ood,5,lighting_direction_intensity,reach,lighting_fixed,fixed_train,lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.4711111111111111,0.10007404665953513,0.11324444444444445,1.0,0.0,0.0,0.027859466965827678,0.007206546029897513,0.008154974528965965,0.16667679064803653,0.07801487444177059,0.08828214116911216,400.0,0.0,0.0,78.96,0.47347415745506294,0.5357864472315832
ood,5,spatial_distribution,avoid_reach,avoid_spatial_narrow,narrow_train,avoid_spatial_edge_ood_eval,3,450,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.024444444444444446,0.00769800358919501,0.00871111111111111,0.06222222222222223,0.02143033502442879,0.024250707002548545,0.19333333333333336,0.011547005383792509,0.01306666666666666,0.12801560030422277,0.013872899268459561,0.015698663369087953,0.5132979584485292,0.017781811932485923,0.020122014455564094,400.0,0.0,0.0,157.95814132104456,28.890121908239674,32.69225053486083
ood,5,spatial_distribution,avoid_reach,avoid_spatial_wide,wide_train,avoid_spatial_edge_ood_eval,3,450,0.0044444444444444444,0.0038490017945975053,0.004355555555555556,0.031111111111111114,0.03150543750835072,0.03565175873971111,0.08222222222222221,0.07784124394727553,0.08808565976814911,0.2488888888888889,0.03355481971231445,0.037970853019287654,0.11785619888661636,0.006010046041849497,0.00680100733220355,0.33139958053827284,0.08189092082928168,0.09266830056254532,400.0,0.0,0.0,184.62706244778613,8.998587560313094,10.18286042253544
ood,5,spatial_distribution,reach,spatial_narrow,narrow_train,spatial_edge_ood_eval,3,450,0.0,0.0,0.0,0.008888888888888889,0.010183501544346312,0.011523716821525774,0.03777777777777778,0.02036700308869262,0.023047433643051545,0.11111111111111112,0.026943012562182542,0.030488888888888895,0.13652559077884588,0.0013515725255154407,0.0015294482924138584,0.2858193952590227,0.04994459156697292,0.056517625836085154,400.0,0.0,0.0,109.87280701754385,4.976473969300788,5.6314104281503115
ood,5,spatial_distribution,reach,spatial_wide,wide_train,spatial_edge_ood_eval,3,450,0.0,0.0,0.0,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.022222222222222223,0.019245008972987525,0.021777777777777778,0.14666666666666667,0.03527668414752788,0.03991932605383755,0.13596961042429836,0.003772423980709614,0.004268899601489786,0.3551154372882512,0.14427156289091134,0.16325864231609233,400.0,0.0,0.0,121.63915343915342,19.364147133645925,21.91259529806647
ood,20,camera_location_viewpoint,avoid_reach,avoid_camera_fixed,fixed_train,avoid_camera_extreme_ood_eval,3,450,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6622222222222223,0.5735400144263242,0.6490216241713178,1.0,0.0,0.0,0.016588663627497023,0.011678716516441177,0.013215711844131018,1.0115277564525604,0.20264229994051125,0.22931134938292375,400.0,0.0,0.0,153.91333333333333,26.05277293836066,29.4814879194335
ood,20,camera_location_viewpoint,avoid_reach,avoid_camera_multi_pose,diverse_train,avoid_camera_extreme_ood_eval,3,450,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.01600372447632253,0.009373029445577816,0.010606581304112215,1.0884088860617744,0.029374118870307973,0.033239944656481536,400.0,0.0,0.0,146.66666666666666,4.509249752822894,5.102696454925681
ood,20,camera_location_viewpoint,reach,camera_fixed,fixed_train,camera_extreme_ood_eval,3,450,0.02888888888888889,0.05003702332976757,0.05662222222222223,0.8088888888888889,0.33101415433538545,0.37457777777777784,1.0,0.0,0.0,1.0,0.0,0.0,0.007690376348586546,0.0020109321911599,0.002275583994100974,0.06199102584272623,0.06279082327821213,0.07105450549573543,400.0,0.0,0.0,78.55333333333333,0.46795061467827953,0.5295359701698329
ood,20,camera_location_viewpoint,reach,camera_multi_pose,diverse_train,camera_extreme_ood_eval,3,450,0.0,0.0,0.0,0.7511111111111112,0.43108820099492057,0.48782222222222227,1.0,0.0,0.0,1.0,0.0,0.0,0.009035595709251033,0.0018606894317327529,0.0021055683068068255,0.13744247033364243,0.09976188242522227,0.11289119735920912,400.0,0.0,0.0,77.94222222222221,0.10007404665953437,0.11324444444444358
ood,20,color,avoid_reach,avoid_color_multi,diverse_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.018838130241880812,0.006306718936367601,0.007136724316205684,0.8684388183222876,0.2320137425873701,0.2625482656074809,400.0,0.0,0.0,134.42,10.953045238653953,12.394537489286698
ood,20,color,avoid_reach,avoid_color_red_only,fixed_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,0.42723919920032305,0.48346666666666666,1.0,0.0,0.0,0.018252099230885506,0.005446617615746812,0.006163428047383784,0.7592034995555877,0.29650669459383844,0.3355289110829464,400.0,0.0,0.0,181.5377777777778,27.456749288316733,31.070236721656194
ood,20,color,reach,color_multi,diverse_train,color_ood_eval,3,450,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.010957166483211848,0.007802723183432228,0.008829612487518793,0.2186436988910039,0.050776246330374704,0.057458731795069946,400.0,0.0,0.0,77.58888888888889,2.424250934328495,2.743298181854806
ood,20,color,reach,color_red_only,fixed_train,color_ood_eval,3,450,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.012302076306401026,0.004774663008086403,0.005403039827096529,0.12204194270074369,0.049597708430219864,0.05612509061421698,400.0,0.0,0.0,75.26222222222222,1.679382602603091,1.9004003154631268
ood,20,lighting_direction_intensity,avoid_reach,avoid_lighting_diverse,diverse_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.020659585448188914,0.005165334355929771,0.005845126074466932,0.8263397188981374,0.24535609718138587,0.2776465611597787,400.0,0.0,0.0,134.61333333333332,6.489800544786504,7.343900659378157
ood,20,lighting_direction_intensity,avoid_reach,avoid_lighting_fixed,fixed_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.4266666666666667,0.12771496040445343,0.14452308286734503,0.8533333333333334,0.12771496040445343,0.14452308286734503,0.03954703689449363,0.017151879171146207,0.019409178430875626,0.6398681410815982,0.11905758479009923,0.13472634011015575,400.0,0.0,0.0,160.58790565501565,29.29702659038602,33.15270652929339
ood,20,lighting_direction_intensity,reach,lighting_diverse,diverse_train,lighting_extreme_ood_eval,3,450,0.19555555555555557,0.3387121579245804,0.38328888888888885,0.4711111111111111,0.10007404665953513,0.11324444444444445,0.8044444444444444,0.3387121579245804,0.38328888888888885,1.0,0.0,0.0,0.012532912743174368,0.007846550625283555,0.008879207906806274,0.08464052817059887,0.0703736377528095,0.07963526785285804,400.0,0.0,0.0,73.57333333333334,6.7637070703374915,7.653855071647087
ood,20,lighting_direction_intensity,reach,lighting_fixed,fixed_train,lighting_extreme_ood_eval,3,450,0.19555555555555557,0.3387121579245804,0.38328888888888885,0.39111111111111113,0.3387121579245804,0.38328888888888885,0.5866666666666667,0.0,0.0,0.9377777777777778,0.10777205024873013,0.12195555555555555,0.02176122805931502,0.01119028704896305,0.012663001870454882,0.16132432091567253,0.08082896596247426,0.09146658550323708,400.0,0.0,0.0,78.41814207650273,0.5480239136385189,0.6201474379606402
ood,20,spatial_distribution,avoid_reach,avoid_spatial_narrow,narrow_train,avoid_spatial_edge_ood_eval,3,450,0.0,0.0,0.0,0.017777777777777778,0.01677740985615722,0.018985426509643823,0.044444444444444446,0.03906310184721543,0.044204061039068335,0.19999999999999998,0.07055336829505576,0.0798386521076751,0.13069844408064255,0.0027223553153029236,0.003080635045275105,0.3650379959742229,0.07340862172865277,0.08306967553111909,400.0,0.0,0.0,159.45608301800252,5.963621519845059,6.748473040062076
ood,20,spatial_distribution,avoid_reach,avoid_spatial_wide,wide_train,avoid_spatial_edge_ood_eval,3,450,0.006666666666666667,0.011547005383792516,0.01306666666666667,0.022222222222222223,0.03849001794597505,0.043555555555555556,0.12666666666666668,0.05456901847914967,0.06175065751636742,0.36000000000000004,0.04618802153517007,0.052266666666666683,0.09271747040614071,0.0113315560881983,0.012822862837402919,0.5296000512358215,0.09520549780813112,0.10773516278419938,400.0,0.0,0.0,146.65354838709678,11.162885901240797,12.631994552828326
ood,20,spatial_distribution,reach,spatial_narrow,narrow_train,spatial_edge_ood_eval,3,450,0.0,0.0,0.0,0.013333333333333334,0.006666666666666667,0.007544043517411111,0.07333333333333333,0.04,0.045264261104466665,0.14666666666666667,0.029059326290271158,0.03288372331806816,0.13334453339378038,0.004224358659210184,0.004780311833735112,0.2694148187732531,0.02994406739186223,0.03388490212387495,400.0,0.0,0.0,120.08398692810458,19.879356339456784,22.49560939844766
ood,20,spatial_distribution,reach,spatial_wide,wide_train,spatial_edge_ood_eval,3,450,0.008888888888888889,0.010183501544346312,0.011523716821525774,0.03777777777777778,0.027755546659548436,0.0314083577773752,0.1311111111111111,0.06012333003763859,0.0680359527323424,0.29777777777777775,0.12098362301169954,0.13690585753414825,0.1090566855803546,0.02520091280582658,0.028517517432845797,0.2734776044981037,0.0539427286662598,0.061041943875924556,398.85555555555555,1.0044862331523476,1.136683178331251,104.11166371942234,7.160558019520892,8.102934196231908
ood,50,camera_location_viewpoint,avoid_reach,avoid_camera_fixed,fixed_train,avoid_camera_extreme_ood_eval,3,450,0.05111111111111111,0.05747785402834472,0.0650423148115854,0.31777777777777777,0.2939639685655621,0.3326515457114208,0.6022222222222223,0.49379857941982486,0.5587856957968418,0.9933333333333333,0.011547005383792526,0.01306666666666668,0.020126163268772264,0.013799782111664058,0.015615923517177756,0.8589353941546546,0.1672728815768254,0.1892870846847489,400.0,0.0,0.0,147.75632653061226,33.395237275436116,37.790268492023955
ood,50,camera_location_viewpoint,avoid_reach,avoid_camera_multi_pose,diverse_train,avoid_camera_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896257,0.6533333333333333,0.6666666666666666,0.5773502691896257,0.6533333333333333,0.08528800978842709,0.10908747213610151,0.12344409554986825,0.8715219622188144,0.34399924703443846,0.3892717934376688,400.0,0.0,0.0,155.0,15.556349186104045,21.56
ood,50,camera_location_viewpoint,reach,camera_fixed,fixed_train,camera_extreme_ood_eval,3,450,0.6622222222222223,0.5735400144263242,0.6490216241713178,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0037812841884765983,0.0029672447145300956,0.0033577534879834724,0.020944275796969627,0.008266883408692194,0.00935485922828067,351.75333333333333,78.81658793257503,89.18936538858081,78.49777777777778,0.353668604037,0.40021370093957503
ood,50,camera_location_viewpoint,reach,camera_multi_pose,diverse_train,camera_extreme_ood_eval,3,450,0.4777777777777778,0.5014792931731893,0.5674772416168656,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.005208286184093191,0.001107086321309894,0.001252786107823863,0.021763067291014723,0.0012693919810130682,0.0014364522518122928,400.0,0.0,0.0,78.64444444444445,0.5590998055737398,0.6326809895736576
ood,50,color,avoid_reach,avoid_color_multi,diverse_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.017004131401578585,0.003562893888881604,0.004031793981846139,0.9509110539489322,0.036874475832604926,0.04172739755443438,400.0,0.0,0.0,144.9466666666667,6.660704000162275,7.537296125072769
ood,50,color,avoid_reach,avoid_color_red_only,fixed_train,avoid_color_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896257,0.6533333333333333,1.0,0.0,0.0,0.01729650461425384,0.0038410702049872466,0.00434658011697825,0.8688250054253471,0.19799444412243578,0.2240518053997917,400.0,0.0,0.0,149.73777777777778,3.3641861048622403,3.8069349563625776
ood,50,color,reach,color_multi,diverse_train,color_ood_eval,3,450,0.9288888888888889,0.12316805742712018,0.1393777777777778,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0036264683694268267,0.000862252242381505,0.000975730265926708,0.055253959985242955,0.0374624798688539,0.04239278676011572,400.0,0.0,0.0,78.93333333333334,1.43203041556774,1.620494965994902
ood,50,color,reach,color_red_only,fixed_train,color_ood_eval,3,450,0.15555555555555556,0.26943012562182533,0.3048888888888889,0.6444444444444445,0.3079201435678004,0.34844444444444445,1.0,0.0,0.0,1.0,0.0,0.0,0.010313437238025169,0.003962218134969637,0.004483671905352964,0.04601854558051047,0.025930901090497265,0.02934357694085919,376.6933333333333,40.368330821738645,45.68106666666668,73.77999999999999,0.3903844259188633,0.44176156464771876
ood,50,lighting_direction_intensity,avoid_reach,avoid_lighting_diverse,diverse_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.31777777777777777,0.3673528932078093,0.41569893189098844,1.0,0.0,0.0,0.02072404507961538,0.0010315108754963829,0.001167264440014132,0.830135914352205,0.1258032530168175,0.14235978230861276,400.0,0.0,0.0,146.5533333333333,2.5409009775624543,2.8753001322245377
ood,50,lighting_direction_intensity,avoid_reach,avoid_lighting_fixed,fixed_train,avoid_lighting_extreme_ood_eval,3,450,0.0,0.0,0.0,0.0,0.0,0.0,0.43555555555555553,0.13471506281091264,0.1524444444444444,0.9311111111111111,0.11931905563252265,0.13502222222222224,0.03447598081909948,0.01865934499865299,0.02111503660143383,0.6395785791344113,0.11963123977425687,0.1353754918348255,400.0,0.0,0.0,145.25908496732026,2.9933302593042113,3.387272060726168
ood,50,lighting_direction_intensity,reach,lighting_diverse,diverse_train,lighting_extreme_ood_eval,3,450,0.13777777777777778,0.2386381112650453,0.2700444444444445,0.3511111111111111,0.10777205024873014,0.12195555555555557,0.6088888888888889,0.3387121579245804,0.38328888888888885,0.8044444444444444,0.3387121579245804,0.38328888888888885,0.03990132594688071,0.03498053760151289,0.03958420468923733,0.0975738192266888,0.09196992927819946,0.10407377231519382,400.0,0.0,0.0,89.51612903225806,17.61782184002511,19.936442196471795
ood,50,lighting_direction_intensity,reach,lighting_fixed,fixed_train,lighting_extreme_ood_eval,3,450,0.13777777777777778,0.2386381112650453,0.2700444444444445,0.4711111111111111,0.10007404665953513,0.11324444444444445,0.6088888888888889,0.3387121579245804,0.38328888888888885,0.9111111111111111,0.15396007178390023,0.17422222222222228,0.020581511054188015,0.00951991366741529,0.010772796448346661,0.10368866743312942,0.0633170033393398,0.07164993428760662,400.0,0.0,0.0,80.89939393939393,4.5602495380629255,5.160408144810094
ood,50,spatial_distribution,avoid_reach,avoid_spatial_narrow,narrow_train,avoid_spatial_edge_ood_eval,3,450,0.0,0.0,0.0,0.006666666666666667,0.011547005383792516,0.01306666666666667,0.02666666666666667,0.029059326290271154,0.03288372331806815,0.18666666666666668,0.039999999999999994,0.04526426110446665,0.128993385978457,0.011178011466196945,0.012649110740866519,0.33153670678329134,0.12564855456314392,0.14218472452862432,400.0,0.0,0.0,172.88700025464732,6.017046299502724,6.808928869458905
ood,50,spatial_distribution,avoid_reach,avoid_spatial_wide,wide_train,avoid_spatial_edge_ood_eval,3,450,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.015555555555555557,0.00769800358919501,0.00871111111111111,0.10222222222222221,0.027755546659548436,0.0314083577773752,0.3244444444444445,0.02694301256218255,0.030488888888888902,0.09606523572570747,0.004951368578479016,0.005603001004018153,0.33434276791910333,0.08342382592331633,0.09440294597316413,400.0,0.0,0.0,156.0787284610814,25.340041086691247,28.674955903647643
ood,50,spatial_distribution,reach,spatial_narrow,narrow_train,spatial_edge_ood_eval,3,450,0.013333333333333334,0.006666666666666667,0.007544043517411111,0.044444444444444446,0.026943012562182535,0.030488888888888892,0.11777777777777777,0.037908271353848846,0.042897247314489705,0.20444444444444443,0.053886025124365064,0.06097777777777778,0.13552728175340842,0.0032098131101061882,0.0036322454678096674,0.27570369764127667,0.04564321583074828,0.0516501609752629,400.0,0.0,0.0,113.27884615384615,16.63095502191105,18.819697263210568
ood,50,spatial_distribution,reach,spatial_wide,wide_train,spatial_edge_ood_eval,3,450,0.013333333333333334,0.013333333333333334,0.015088087034822222,0.04888888888888889,0.05590998055737388,0.06326809895736564,0.26,0.1638427430325934,0.1854055175174836,0.54,0.22929844695893117,0.259475619349944,0.07073603071712165,0.03219877239511161,0.036436341023390634,0.16023115748539565,0.07317302923357875,0.08280307752583702,400.0,0.0,0.0,97.55760252819077,10.945159517145727,12.385613955353062
